"","GO.ID","Term","Annotated","Significant","Expected","Rank in p.value_classic","p.value_elim","p.value_classic","genes"
"56","GO:0060055","angiogenesis involved in wound healing",21,1,0.03,118,0.02587,0.02587,"Smoc2"
"57","GO:0036303","lymph vessel morphogenesis",21,1,0.03,119,0.02587,0.02587,"Vash1"
"58","GO:1902547","regulation of cellular response to vascular endothelial growth factor stimulus",21,1,0.03,120,0.02587,0.02587,"Smoc2"
"59","GO:0002009","morphogenesis of an epithelium",523,3,0.65,121,0.026,0.026,"Ntn1,Socs3,Sulf1"
"60","GO:0051094","positive regulation of developmental process",1412,5,1.76,122,0.02657,0.02657,"Dlk1,Loxl2,Ntn1,Smoc2,Socs3"
"61","GO:1905562","regulation of vascular endothelial cell proliferation",22,1,0.03,123,0.02709,0.02709,"Dlk1"
"62","GO:0101023","vascular endothelial cell proliferation",22,1,0.03,124,0.02709,0.02709,"Dlk1"
"63","GO:0061138","morphogenesis of a branching epithelium",208,2,0.26,125,0.02727,0.02727,"Socs3,Sulf1"
"64","GO:2000147","positive regulation of cell motility",540,3,0.67,126,0.02824,0.02824,"Mcam,Ntn1,Smoc2"
"65","GO:0060716","labyrinthine layer blood vessel development",23,1,0.03,127,0.0283,0.0283,"Vash1"
"66","GO:0003309","type B pancreatic cell differentiation",23,1,0.03,128,0.0283,0.0283,"Mir7-1"
"67","GO:0046688","response to copper ion",23,1,0.03,129,0.0283,0.0283,"Loxl2"
"68","GO:0010632","regulation of epithelial cell migration",215,2,0.27,131,0.02899,0.02899,"Smoc2,Vash1"
"69","GO:0060713","labyrinthine layer morphogenesis",24,1,0.03,132,0.02952,0.02952,"Socs3"
"70","GO:0046426","negative regulation of receptor signaling pathway via JAK-STAT",24,1,0.03,133,0.02952,0.02952,"Socs3"
"71","GO:0040017","positive regulation of locomotion",553,3,0.69,134,0.03002,0.03002,"Mcam,Ntn1,Smoc2"
"72","GO:0051241","negative regulation of multicellular organismal process",1194,6,1.49,29,0.03044,0.00262,"Dlk1,Loxl2,Mir7-1,Ntn1,Sulf1,Vash1"
"73","GO:0046852","positive regulation of bone remodeling",25,1,0.03,135,0.03073,0.03073,"Dlk1"
"74","GO:0055075","potassium ion homeostasis",25,1,0.03,136,0.03073,0.03073,"Slc12a4"
"75","GO:0010575","positive regulation of vascular endothelial growth factor production",25,1,0.03,137,0.03073,0.03073,"Sulf1"
"76","GO:1904893","negative regulation of receptor signaling pathway via STAT",25,1,0.03,138,0.03073,0.03073,"Socs3"
"77","GO:0045780","positive regulation of bone resorption",25,1,0.03,139,0.03073,0.03073,"Dlk1"
"78","GO:0051272","positive regulation of cellular component movement",560,3,0.7,140,0.031,0.031,"Mcam,Ntn1,Smoc2"
"79","GO:0032496","response to lipopolysaccharide",226,2,0.28,141,0.03178,0.03178,"Mir7-1,Sbno2"
"80","GO:0001763","morphogenesis of a branching structure",226,2,0.28,142,0.03178,0.03178,"Socs3,Sulf1"
"81","GO:0048791","calcium ion-regulated exocytosis of neurotransmitter",26,1,0.03,143,0.03194,0.03194,"Syt6"
"82","GO:0007340","acrosome reaction",26,1,0.03,144,0.03194,0.03194,"Syt6"
"83","GO:0060706","cell differentiation involved in embryonic placenta development",26,1,0.03,145,0.03194,0.03194,"Socs3"
"84","GO:0035883","enteroendocrine cell differentiation",26,1,0.03,146,0.03194,0.03194,"Mir7-1"
"85","GO:0030201","heparan sulfate proteoglycan metabolic process",26,1,0.03,147,0.03194,0.03194,"Sulf1"
"86","GO:0045992","negative regulation of embryonic development",26,1,0.03,148,0.03194,0.03194,"Sulf1"
"87","GO:0061036","positive regulation of cartilage development",27,1,0.03,150,0.03315,0.03315,"Loxl2"
"88","GO:0060384","innervation",27,1,0.03,151,0.03315,0.03315,"Sulf1"
"89","GO:0060571","morphogenesis of an epithelial fold",27,1,0.03,152,0.03315,0.03315,"Sulf1"
"90","GO:0048598","embryonic morphogenesis",576,3,0.72,153,0.03332,0.03332,"Ntn1,Socs3,Sulf1"
"91","GO:0060669","embryonic placenta morphogenesis",28,1,0.03,155,0.03436,0.03436,"Socs3"
"92","GO:0001945","lymph vessel development",28,1,0.03,156,0.03436,0.03436,"Vash1"
"93","GO:0045672","positive regulation of osteoclast differentiation",28,1,0.03,157,0.03436,0.03436,"Dlk1"
"94","GO:0035767","endothelial cell chemotaxis",29,1,0.04,158,0.03556,0.03556,"Smoc2"
"95","GO:0055083","monovalent inorganic anion homeostasis",29,1,0.04,159,0.03556,0.03556,"Slc12a4"
"96","GO:0002063","chondrocyte development",29,1,0.04,160,0.03556,0.03556,"Sulf1"
"97","GO:0071354","cellular response to interleukin-6",29,1,0.04,161,0.03556,0.03556,"Sbno2"
"98","GO:0045597","positive regulation of cell differentiation",1036,4,1.29,162,0.03653,0.03653,"Dlk1,Loxl2,Ntn1,Socs3"
"99","GO:0002237","response to molecule of bacterial origin",244,2,0.3,163,0.03657,0.03657,"Mir7-1,Sbno2"
"100","GO:0060429","epithelium development",1038,4,1.29,165,0.03676,0.03676,"Mir7-1,Ntn1,Socs3,Sulf1"
"101","GO:0007097","nuclear migration",30,1,0.04,166,0.03677,0.03677,"Ntn1"
"102","GO:0006929","substrate-dependent cell migration",30,1,0.04,167,0.03677,0.03677,"Ntn1"
"103","GO:0060740","prostate gland epithelium morphogenesis",30,1,0.04,168,0.03677,0.03677,"Sulf1"
"104","GO:0006884","cell volume homeostasis",30,1,0.04,169,0.03677,0.03677,"Slc12a4"
"105","GO:0043537","negative regulation of blood vessel endothelial cell migration",30,1,0.04,170,0.03677,0.03677,"Vash1"
"106","GO:0010574","regulation of vascular endothelial growth factor production",30,1,0.04,171,0.03677,0.03677,"Sulf1"
"107","GO:0070741","response to interleukin-6",30,1,0.04,172,0.03677,0.03677,"Sbno2"
"108","GO:0048729","tissue morphogenesis",606,3,0.76,173,0.0379,0.0379,"Ntn1,Socs3,Sulf1"
"109","GO:0090502","RNA phosphodiester bond hydrolysis, endonucleolytic",31,1,0.04,174,0.03797,0.03797,"Nynrin"
"110","GO:0060512","prostate gland morphogenesis",31,1,0.04,175,0.03797,0.03797,"Sulf1"
"111","GO:0010038","response to metal ion",251,2,0.31,176,0.0385,0.0385,"Loxl2,Syt6"
"112","GO:0030336","negative regulation of cell migration",257,2,0.32,177,0.04019,0.04019,"Sulf1,Vash1"
"113","GO:0110111","negative regulation of animal organ morphogenesis",33,1,0.04,178,0.04037,0.04037,"Sulf1"
"114","GO:2000036","regulation of stem cell population maintenance",33,1,0.04,179,0.04037,0.04037,"Loxl2"
"115","GO:0050793","regulation of developmental process",2483,8,3.1,51,0.04068,0.00715,"Dlk1,Loxl2,Mir7-1,Ntn1,Smoc2,Socs3,Sulf1,Vash1"
"116","GO:0010573","vascular endothelial growth factor production",34,1,0.04,181,0.04157,0.04157,"Sulf1"
"117","GO:0008045","motor neuron axon guidance",35,1,0.04,183,0.04277,0.04277,"Ntn1"
"118","GO:0045746","negative regulation of Notch signaling pathway",35,1,0.04,184,0.04277,0.04277,"Dlk1"
"119","GO:2000146","negative regulation of cell motility",268,2,0.33,185,0.04335,0.04335,"Sulf1,Vash1"
"120","GO:0051647","nucleus localization",36,1,0.04,186,0.04396,0.04396,"Ntn1"
"121","GO:0030513","positive regulation of BMP signaling pathway",36,1,0.04,187,0.04396,0.04396,"Sulf1"
"122","GO:0046627","negative regulation of insulin receptor signaling pathway",36,1,0.04,188,0.04396,0.04396,"Socs3"
"123","GO:0038084","vascular endothelial growth factor signaling pathway",37,1,0.05,190,0.04516,0.04516,"Smoc2"
"124","GO:0034105","positive regulation of tissue remodeling",37,1,0.05,191,0.04516,0.04516,"Dlk1"
"125","GO:0014059","regulation of dopamine secretion",38,1,0.05,192,0.04635,0.04635,"Syt6"
"126","GO:0014046","dopamine secretion",38,1,0.05,193,0.04635,0.04635,"Syt6"
"127","GO:0006936","muscle contraction",281,2,0.35,194,0.04721,0.04721,"Sulf1,Tpm2"
"128","GO:0003156","regulation of animal organ formation",39,1,0.05,195,0.04754,0.04754,"Sulf1"
"129","GO:1900077","negative regulation of cellular response to insulin stimulus",40,1,0.05,196,0.04873,0.04873,"Socs3"
"130","GO:0046854","phosphatidylinositol phosphorylation",41,1,0.05,197,0.04992,0.04992,"Socs3"
"131","GO:2000772","regulation of cellular senescence",41,1,0.05,198,0.04992,0.04992,"Vash1"
"132","GO:0060603","mammary gland duct morphogenesis",41,1,0.05,199,0.04992,0.04992,"Ntn1"
"133","GO:1990573","potassium ion import across plasma membrane",42,1,0.05,200,0.05111,0.05111,"Slc12a4"
"134","GO:0017158","regulation of calcium ion-dependent exocytosis",43,1,0.05,201,0.0523,0.0523,"Syt6"
"135","GO:0045124","regulation of bone resorption",43,1,0.05,202,0.0523,0.0523,"Dlk1"
"136","GO:0050919","negative chemotaxis",43,1,0.05,203,0.0523,0.0523,"Ntn1"
"137","GO:2000026","regulation of multicellular organismal development",1989,7,2.48,54,0.0525,0.00796,"Dlk1,Loxl2,Mir7-1,Ntn1,Smoc2,Sulf1,Vash1"
"138","GO:0097435","supramolecular fiber organization",691,3,0.86,204,0.05257,0.05257,"Loxl2,Pdlim1,Tpm2"
"139","GO:1902476","chloride transmembrane transport",44,1,0.05,205,0.05348,0.05348,"Slc12a4"
"140","GO:0040013","negative regulation of locomotion",303,2,0.38,206,0.05403,0.05403,"Sulf1,Vash1"
"141","GO:0051271","negative regulation of cellular component movement",303,2,0.38,207,0.05403,0.05403,"Sulf1,Vash1"
"142","GO:0098916","anterograde trans-synaptic signaling",701,3,0.87,208,0.05446,0.05446,"Mir7-1,Slc12a4,Syt6"
"143","GO:0007268","chemical synaptic transmission",701,3,0.87,209,0.05446,0.05446,"Mir7-1,Slc12a4,Syt6"
"144","GO:0030857","negative regulation of epithelial cell differentiation",45,1,0.06,210,0.05466,0.05466,"Mir7-1"
"145","GO:0002067","glandular epithelial cell differentiation",45,1,0.06,211,0.05466,0.05466,"Mir7-1"
"146","GO:0010718","positive regulation of epithelial to mesenchymal transition",45,1,0.06,212,0.05466,0.05466,"Loxl2"
"147","GO:0080134","regulation of response to stress",1185,4,1.48,213,0.05547,0.05547,"Sbno2,Smoc2,Socs3,Vash1"
"148","GO:0031018","endocrine pancreas development",46,1,0.06,214,0.05585,0.05585,"Mir7-1"
"149","GO:0048010","vascular endothelial growth factor receptor signaling pathway",46,1,0.06,215,0.05585,0.05585,"Sulf1"
"150","GO:0099537","trans-synaptic signaling",710,3,0.89,216,0.05618,0.05618,"Mir7-1,Slc12a4,Syt6"
"151","GO:0051240","positive regulation of multicellular organismal process",1730,5,2.16,218,0.05673,0.05673,"Dlk1,Loxl2,Ntn1,Smoc2,Sulf1"
"152","GO:0050727","regulation of inflammatory response",312,2,0.39,219,0.05691,0.05691,"Sbno2,Socs3"
"153","GO:0045596","negative regulation of cell differentiation",714,3,0.89,220,0.05696,0.05696,"Dlk1,Mir7-1,Ntn1"
"154","GO:0010596","negative regulation of endothelial cell migration",47,1,0.06,221,0.05703,0.05703,"Vash1"
"155","GO:0030517","negative regulation of axon extension",47,1,0.06,222,0.05703,0.05703,"Ntn1"
"156","GO:0032330","regulation of chondrocyte differentiation",47,1,0.06,223,0.05703,0.05703,"Loxl2"
"157","GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules",47,1,0.06,224,0.05703,0.05703,"Mcam"
"158","GO:0090342","regulation of cell aging",47,1,0.06,225,0.05703,0.05703,"Vash1"
"159","GO:0030850","prostate gland development",48,1,0.06,226,0.05821,0.05821,"Sulf1"
"160","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway",321,2,0.4,229,0.05985,0.05985,"Mir7-1,Sulf1"
"161","GO:0045595","regulation of cell differentiation",1761,5,2.2,231,0.06046,0.06046,"Dlk1,Loxl2,Mir7-1,Ntn1,Socs3"
"162","GO:0099536","synaptic signaling",735,3,0.92,232,0.06112,0.06112,"Mir7-1,Slc12a4,Syt6"
"163","GO:0007155","cell adhesion",1226,4,1.53,233,0.06149,0.06149,"Mcam,Ncam2,Ntn1,Smoc2"
"164","GO:0140253","cell-cell fusion",51,1,0.06,234,0.06173,0.06173,"Sbno2"
"165","GO:0061383","trabecula morphogenesis",51,1,0.06,235,0.06173,0.06173,"Sbno2"
"166","GO:0000768","syncytium formation by plasma membrane fusion",51,1,0.06,236,0.06173,0.06173,"Sbno2"
"167","GO:0045668","negative regulation of osteoblast differentiation",51,1,0.06,237,0.06173,0.06173,"Dlk1"
"168","GO:0022610","biological adhesion",1234,4,1.54,239,0.06271,0.06271,"Mcam,Ncam2,Ntn1,Smoc2"
"169","GO:0046850","regulation of bone remodeling",52,1,0.06,240,0.06291,0.06291,"Dlk1"
"170","GO:0090303","positive regulation of wound healing",52,1,0.06,241,0.06291,0.06291,"Smoc2"
"171","GO:0046834","lipid phosphorylation",52,1,0.06,242,0.06291,0.06291,"Socs3"
"172","GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation",52,1,0.06,243,0.06291,0.06291,"Socs3"
"173","GO:0070828","heterochromatin organization",53,1,0.07,244,0.06408,0.06408,"Loxl2"
"174","GO:0006949","syncytium formation",53,1,0.07,245,0.06408,0.06408,"Sbno2"
"175","GO:0015872","dopamine transport",53,1,0.07,246,0.06408,0.06408,"Syt6"
"176","GO:0045599","negative regulation of fat cell differentiation",54,1,0.07,247,0.06525,0.06525,"Dlk1"
"177","GO:2000242","negative regulation of reproductive process",54,1,0.07,248,0.06525,0.06525,"Sulf1"
"178","GO:0045773","positive regulation of axon extension",54,1,0.07,249,0.06525,0.06525,"Ntn1"
"179","GO:0035924","cellular response to vascular endothelial growth factor stimulus",55,1,0.07,250,0.06642,0.06642,"Smoc2"
"180","GO:0030199","collagen fibril organization",56,1,0.07,252,0.06759,0.06759,"Loxl2"
"181","GO:0010761","fibroblast migration",56,1,0.07,253,0.06759,0.06759,"Pdlim1"
"182","GO:0060443","mammary gland morphogenesis",57,1,0.07,255,0.06875,0.06875,"Ntn1"
"183","GO:0055081","anion homeostasis",57,1,0.07,256,0.06875,0.06875,"Slc12a4"
"184","GO:0002763","positive regulation of myeloid leukocyte differentiation",58,1,0.07,257,0.06992,0.06992,"Dlk1"
"185","GO:0042509","regulation of tyrosine phosphorylation of STAT protein",58,1,0.07,258,0.06992,0.06992,"Socs3"
"186","GO:0032835","glomerulus development",59,1,0.07,260,0.07108,0.07108,"Sulf1"
"187","GO:0032101","regulation of response to external stimulus",787,3,0.98,262,0.07204,0.07204,"Sbno2,Smoc2,Socs3"
"188","GO:1902807","negative regulation of cell cycle G1/S phase transition",60,1,0.07,263,0.07225,0.07225,"Susd2"
"189","GO:0045670","regulation of osteoclast differentiation",60,1,0.07,264,0.07225,0.07225,"Dlk1"
"190","GO:0007260","tyrosine phosphorylation of STAT protein",62,1,0.08,265,0.07457,0.07457,"Socs3"
"191","GO:0002066","columnar/cuboidal epithelial cell development",63,1,0.08,266,0.07572,0.07572,"Mir7-1"
"192","GO:0050433","regulation of catecholamine secretion",63,1,0.08,267,0.07572,0.07572,"Syt6"
"193","GO:0090398","cellular senescence",63,1,0.08,268,0.07572,0.07572,"Vash1"
"194","GO:0017156","calcium-ion regulated exocytosis",64,1,0.08,269,0.07688,0.07688,"Syt6"
"195","GO:0098661","inorganic anion transmembrane transport",64,1,0.08,270,0.07688,0.07688,"Slc12a4"
"196","GO:0061035","regulation of cartilage development",64,1,0.08,271,0.07688,0.07688,"Loxl2"
"197","GO:0060688","regulation of morphogenesis of a branching structure",64,1,0.08,272,0.07688,0.07688,"Sulf1"
"198","GO:0048645","animal organ formation",64,1,0.08,273,0.07688,0.07688,"Sulf1"
"199","GO:0010633","negative regulation of epithelial cell migration",65,1,0.08,274,0.07804,0.07804,"Vash1"
"200","GO:0050432","catecholamine secretion",65,1,0.08,275,0.07804,0.07804,"Syt6"
