"","GO.ID","Term","Annotated","Significant","Expected","Rank in p.value_classic","p.value_elim","p.value_classic","genes"
"35","GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal",38,3,0.36,175,0.00532,0.00532,"Ace,Adra1d,Ece1"
"36","GO:0060670","branching involved in labyrinthine layer morphogenesis",12,2,0.11,177,0.00539,0.00539,"Llgl2,Spint2"
"37","GO:1903961","positive regulation of anion transmembrane transport",12,2,0.11,178,0.00539,0.00539,"Fxyd1,Itgb1"
"38","GO:0048771","tissue remodeling",173,6,1.62,180,0.00575,0.00575,"Cthrc1,Dlk1,Itgav,Lrp5,Tgfb2,Tgm2"
"39","GO:0044848","biological phase",40,3,0.37,182,0.00615,0.00615,"Gal,Nfatc1,Tgfb2"
"40","GO:0050746","regulation of lipoprotein metabolic process",13,2,0.12,185,0.00633,0.00633,"Itgav,Lipg"
"41","GO:0034350","regulation of glial cell apoptotic process",13,2,0.12,186,0.00633,0.00633,"Pmp22,Prkcd"
"42","GO:0030279","negative regulation of ossification",79,4,0.74,187,0.00641,0.00641,"Dlk1,Ecm1,Lrp5,Nfatc1"
"43","GO:1903729","regulation of plasma membrane organization",14,2,0.13,190,0.00734,0.00734,"Prkcd,Tgfb2"
"44","GO:0023035","CD40 signaling pathway",14,2,0.13,191,0.00734,0.00734,"Itga5,Itgb1"
"45","GO:0051782","negative regulation of cell division",14,2,0.13,192,0.00734,0.00734,"Susd2,Txnip"
"46","GO:0090279","regulation of calcium ion import",43,3,0.4,194,0.00752,0.00752,"Ace,Cxcr4,Plpp4"
"47","GO:1902476","chloride transmembrane transport",44,3,0.41,198,0.00802,0.00802,"Gabre,Gabrq,Slc12a4"
"48","GO:0002237","response to molecule of bacterial origin",244,7,2.28,199,0.0081,0.0081,"Ace,Itgav,Mapkapk3,Mir7-1,Nfkbia,Ticam1,Trib1"
"49","GO:0071805","potassium ion transmembrane transport",186,6,1.74,200,0.0081,0.0081,"Gal,Itgb1,Kcna5,Kcnh3,Kcnh4,Slc12a4"
"50","GO:0061042","vascular wound healing",15,2,0.14,202,0.00842,0.00842,"Cxcr4,Smoc2"
"51","GO:0090177","establishment of planar polarity involved in neural tube closure",15,2,0.14,203,0.00842,0.00842,"Celsr1,Cthrc1"
"52","GO:2000811","negative regulation of anoikis",15,2,0.14,204,0.00842,0.00842,"Itga5,Itgb1"
"53","GO:0002376","immune system process",1956,31,18.29,114,0.00851,0.00211,"Ace,Blnk,Cd9,Coch,Cxcr4,Dlk1,Ecm1,Fst,Gal,Itgav,Itgb1,Jam2,Klf10,Klf2,Lrp5,Nbl1,Nfatc1,Nfkbia,Nppc,Pmp22,Podxl,Prkcd,Pstpip1,Susd2,Tgfb2,Ticam1,Tnfsf9,Trib1,Trim21,Vamp8,Wnt4"
"54","GO:0006928","movement of cell or subcellular component",1899,34,17.76,33,0.00889,0.00013,"Ace,Cd9,Celsr1,Cthrc1,Cxcr4,Dnah1,Ecm1,Fxyd1,Hap1,Ift122,Itga5,Itgav,Itgb1,Jam2,Kcna5,Klc3,Lrp5,Mcam,Mmp10,Nbl1,Pdlim1,Plxnb1,Pmp22,Podxl,Prkcd,Rhoc,Sdc1,Smoc2,Spint2,Tekt1,Tgfb2,Trib1,Wnt4,Wnt7b"
"55","GO:0007507","heart development",587,12,5.49,207,0.00911,0.00911,"Ace,Cxcr4,Ece1,Hspb7,Ift122,Itgb1,Mylk3,Nfatc1,Pdlim1,Pdlim4,Tgfb2,Trp53bp2"
"56","GO:0071404","cellular response to low-density lipoprotein particle stimulus",16,2,0.15,211,0.00956,0.00956,"Cd9,Itgb1"
"57","GO:0016486","peptide hormone processing",16,2,0.15,212,0.00956,0.00956,"Chst8,Ece1"
"58","GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules",47,3,0.44,215,0.00962,0.00962,"Itga5,Mcam,Scarf2"
"59","GO:0061138","morphogenesis of a branching epithelium",208,8,1.94,76,0.00974,0.00076,"Celsr1,Cxcr4,Llgl2,Lrp5,Nfatc1,Spint2,Tgm2,Wnt4"
"60","GO:0003012","muscle system process",383,9,3.58,219,0.00998,0.00998,"Cxcr4,Ece1,Fxyd1,Jsrp1,Kcna5,Nfatc1,Nppc,Pgam2,Tpm2"
"61","GO:0031663","lipopolysaccharide-mediated signaling pathway",48,3,0.45,221,0.01019,0.01019,"Nfkbia,Ticam1,Trib1"
"62","GO:0007267","cell-cell signaling",1455,25,13.6,113,0.01032,0.00208,"Adra1d,Baiap3,Celsr1,Cidea,Cthrc1,Gabre,Gabrq,Gal,Hap1,Htr5b,Itgb1,Kcna5,Lrp5,Mir7-1,Notum,Pdlim4,Pdyn,Rasgrf1,Sdc1,Slc12a4,Tle6,Trabd2b,Vamp8,Wnt4,Wnt7b"
"63","GO:0003184","pulmonary valve morphogenesis",17,2,0.16,224,0.01077,0.01077,"Nfatc1,Tgfb2"
"64","GO:0033008","positive regulation of mast cell activation involved in immune response",17,2,0.16,225,0.01077,0.01077,"Nppc,Vamp8"
"65","GO:0010888","negative regulation of lipid storage",17,2,0.16,226,0.01077,0.01077,"Itgav,Nfkbia"
"66","GO:0043306","positive regulation of mast cell degranulation",17,2,0.16,227,0.01077,0.01077,"Nppc,Vamp8"
"67","GO:0034113","heterotypic cell-cell adhesion",49,3,0.46,231,0.01078,0.01078,"Itga5,Itgav,Itgb1"
"68","GO:0046849","bone remodeling",92,4,0.86,233,0.01087,0.01087,"Cthrc1,Dlk1,Itgav,Lrp5"
"69","GO:0042552","myelination",143,5,1.34,234,0.01108,0.01108,"Cd9,Cxcr4,Jam2,Nab2,Pmp22"
"70","GO:0031032","actomyosin structure organization",200,6,1.87,237,0.01133,0.01133,"Itgb1,Mylk3,Pdlim1,Pdlim4,Rhoc,Wnt4"
"71","GO:0032409","regulation of transporter activity",261,7,2.44,238,0.01146,0.01146,"Fxyd1,Gal,Hap1,Itgb1,Jsrp1,Prkcd,Rasgrf1"
"72","GO:0007272","ensheathment of neurons",145,5,1.36,239,0.01171,0.01171,"Cd9,Cxcr4,Jam2,Nab2,Pmp22"
"73","GO:0009267","cellular response to starvation",145,5,1.36,240,0.01171,0.01171,"Atf3,Dap,Hrk,Klf10,Wnt4"
"74","GO:0008366","axon ensheathment",145,5,1.36,241,0.01171,0.01171,"Cd9,Cxcr4,Jam2,Nab2,Pmp22"
"75","GO:0098609","cell-cell adhesion",686,17,6.41,46,0.01194,0.00023,"Cd9,Cdh23,Cdhr1,Celsr1,Itga5,Itgav,Itgb1,Jam2,Mcam,Podxl,Prkcd,Scarf2,Spint2,Tgfb2,Tnfsf9,Wnt4,Wnt7b"
"76","GO:0061383","trabecula morphogenesis",51,3,0.48,242,0.01202,0.01202,"Nfatc1,Plxnb1,Tgfb2"
"77","GO:0045668","negative regulation of osteoblast differentiation",51,3,0.48,243,0.01202,0.01202,"Dlk1,Lrp5,Nfatc1"
"78","GO:0072170","metanephric tubule development",18,2,0.17,245,0.01205,0.01205,"Wnt4,Wnt7b"
"79","GO:0033631","cell-cell adhesion mediated by integrin",18,2,0.17,246,0.01205,0.01205,"Itga5,Podxl"
"80","GO:0051209","release of sequestered calcium ion into cytosol",95,4,0.89,247,0.01212,0.01212,"Hap1,Itgav,Jsrp1,Tgfb2"
"81","GO:0007167","enzyme linked receptor protein signaling pathway",840,15,7.85,248,0.01215,0.01215,"Blnk,Cidea,Fst,Hap1,Hpgd,Mir7-1,Nbl1,Nppc,Plce1,Prkcd,Smoc2,Tgfb2,Txnip,Vasn,Wnt4"
"82","GO:0030029","actin filament-based process",754,18,7.05,47,0.01229,0.00024,"Arhgef19,Arpc1b,Cavin3,Celsr1,Fxyd1,Itgb1,Kcna5,Llgl2,Mylk3,Pdlim1,Pdlim4,Pmp22,Prkcd,Pstpip1,Rhoc,Tgfb2,Tpm2,Wnt4"
"83","GO:0043112","receptor metabolic process",204,6,1.91,252,0.0124,0.0124,"Cd9,Ece1,Hap1,Itgav,Itgb1,Ramp1"
"84","GO:0006816","calcium ion transport",379,11,3.54,81,0.0125,0.00088,"Ace,Cdh23,Cxcr4,Hap1,Itgav,Jsrp1,Mcub,Nfatc1,Plpp4,Ramp1,Tgfb2"
"85","GO:0032092","positive regulation of protein binding",96,4,0.9,254,0.01256,0.01256,"Ace,Cthrc1,Ramp1,Ticam1"
"86","GO:0051283","negative regulation of sequestering of calcium ion",96,4,0.9,255,0.01256,0.01256,"Hap1,Itgav,Jsrp1,Tgfb2"
"87","GO:0090303","positive regulation of wound healing",52,3,0.49,256,0.01268,0.01268,"Cxcr4,Itgb1,Smoc2"
"88","GO:0010712","regulation of collagen metabolic process",52,3,0.49,257,0.01268,0.01268,"Itgb1,Nppc,Wnt4"
"89","GO:0007204","positive regulation of cytosolic calcium ion concentration",267,7,2.5,259,0.01285,0.01285,"Adra1d,Cxcr4,Hap1,Itgav,Jsrp1,Tgfb2,Tgm2"
"90","GO:0007049","cell cycle",1507,23,14.09,261,0.01287,0.01287,"Anxa11,Ccnf,Hpgd,Itgb1,Kcna5,Llgl2,Lrp5,Nfatc1,Nppc,Pmp22,Prkcd,Pstpip1,Rhoc,Smoc2,Steap3,Susd2,Tgfb2,Trim21,Trp53bp2,Trp53i13,Tubb6,Txnip,Wnt4"
"91","GO:0060047","heart contraction",207,6,1.94,263,0.01325,0.01325,"Ace,Adra1d,Cxcr4,Fxyd1,Kcna5,Tgfb2"
"92","GO:0050994","regulation of lipid catabolic process",53,3,0.5,265,0.01335,0.01335,"Cidea,Hpgd,Prkcd"
"93","GO:0060070","canonical Wnt signaling pathway",269,7,2.52,266,0.01335,0.01335,"Cthrc1,Lrp5,Notum,Sdc1,Tle6,Wnt4,Wnt7b"
"94","GO:0060033","anatomical structure regression",19,2,0.18,267,0.01338,0.01338,"Lrp5,Wnt7b"
"95","GO:0044851","hair cycle phase",19,2,0.18,268,0.01338,0.01338,"Gal,Tgfb2"
"96","GO:0051282","regulation of sequestering of calcium ion",98,4,0.92,271,0.01346,0.01346,"Hap1,Itgav,Jsrp1,Tgfb2"
"97","GO:0043547","positive regulation of GTPase activity",209,6,1.95,273,0.01384,0.01384,"Arhgef19,Grtp1,Itgb1,Plxnb1,Rasgrf1,Wnt4"
"98","GO:0051208","sequestering of calcium ion",99,4,0.93,274,0.01393,0.01393,"Hap1,Itgav,Jsrp1,Tgfb2"
"99","GO:0046580","negative regulation of Ras protein signal transduction",54,3,0.5,275,0.01404,0.01404,"Itgb1,Rasal1,Tgfb2"
"100","GO:0051932","synaptic transmission, GABAergic",54,3,0.5,276,0.01404,0.01404,"Baiap3,Gabre,Hap1"
"101","GO:0035148","tube formation",169,7,1.58,88,0.01416,0.00106,"Celsr1,Cthrc1,Ift122,Spint2,Tgfb2,Tgm2,Wnt4"
"102","GO:0051496","positive regulation of stress fiber assembly",55,3,0.51,282,0.01475,0.01475,"Pdlim4,Rhoc,Wnt4"
"103","GO:0010743","regulation of macrophage derived foam cell differentiation",20,2,0.19,285,0.01478,0.01478,"Itgav,Nfkbia"
"104","GO:1990182","exosomal secretion",20,2,0.19,286,0.01478,0.01478,"Sdc1,Steap3"
"105","GO:0045597","positive regulation of cell differentiation",1036,21,9.69,69,0.01478,0.00065,"Ace,Cthrc1,Cxcr4,Dlk1,Hap1,Itgb1,Klf10,Lrp5,Medag,Metrnl,Mylk3,Nbl1,Nppc,Plxnb1,Rasal1,Tgfb2,Tle6,Tnfsf9,Trib1,Wnt4,Wnt7b"
"106","GO:0006941","striated muscle contraction",154,5,1.44,287,0.01487,0.01487,"Cxcr4,Fxyd1,Jsrp1,Kcna5,Pgam2"
"107","GO:0022412","cellular process involved in reproduction in multicellular organism",341,8,3.19,289,0.01494,0.01494,"Cd9,Cxcr4,Dmrtc1a,Dnah1,Itgb1,Jam2,Nppc,Wnt4"
"108","GO:0007423","sensory organ development",554,11,5.18,290,0.01504,0.01504,"Cdh23,Celsr1,Cthrc1,Ece1,Ift122,Krt12,Lrp5,Rcn1,Smoc1,Tgfb2,Tmie"
"109","GO:0010761","fibroblast migration",56,3,0.52,293,0.01548,0.01548,"Itgb1,Pdlim1,Pmp22"
"110","GO:0008285","negative regulation of cell population proliferation",632,12,5.91,294,0.0156,0.0156,"Cd9,Dlk1,Gal,Ift122,Itgb1,Nfatc1,Nppc,Plxnb1,Pmp22,Spint2,Tgfb2,Trib1"
"111","GO:0061061","muscle structure development",634,12,5.93,296,0.01595,0.01595,"Atf3,Cd9,Itgb1,Mylk3,Nfatc1,Pdlim1,Pdlim4,Pmp22,Sdc1,Tgfb2,Wnt4,Wnt7b"
"112","GO:0007163","establishment or maintenance of cell polarity",216,6,2.02,297,0.01604,0.01604,"Itgb1,Llgl2,Pdlim1,Rhoc,Spint2,Wnt7b"
"113","GO:0003015","heart process",216,6,2.02,298,0.01604,0.01604,"Ace,Adra1d,Cxcr4,Fxyd1,Kcna5,Tgfb2"
"114","GO:0060401","cytosolic calcium ion transport",157,5,1.47,299,0.01604,0.01604,"Hap1,Itgav,Jsrp1,Mcub,Tgfb2"
"115","GO:0097734","extracellular exosome biogenesis",21,2,0.2,302,0.01623,0.01623,"Sdc1,Steap3"
"116","GO:0072207","metanephric epithelium development",21,2,0.2,303,0.01623,0.01623,"Wnt4,Wnt7b"
"117","GO:0003177","pulmonary valve development",21,2,0.2,304,0.01623,0.01623,"Nfatc1,Tgfb2"
"118","GO:0033630","positive regulation of cell adhesion mediated by integrin",21,2,0.2,305,0.01623,0.01623,"Podxl,Tgfb2"
"119","GO:0060004","reflex",21,2,0.2,306,0.01623,0.01623,"Cdh23,Pmp22"
"120","GO:0042472","inner ear morphogenesis",104,4,0.97,309,0.01642,0.01642,"Cdh23,Celsr1,Cthrc1,Tmie"
"121","GO:0044703","multi-organism reproductive process",794,14,7.42,312,0.01682,0.01682,"Ace,Cd9,Cxcr4,Dmrtc1a,Dnah1,Fst,Hpgd,Itgav,Itgb1,Jam2,Nppc,Pmp22,Tle6,Wnt4"
"122","GO:0097746","regulation of blood vessel diameter",159,5,1.49,313,0.01686,0.01686,"Ace,Adra1d,Ece1,Kcna5,Nppc"
"123","GO:0035296","regulation of tube diameter",159,5,1.49,314,0.01686,0.01686,"Ace,Adra1d,Ece1,Kcna5,Nppc"
"124","GO:0044057","regulation of system process",564,11,5.27,315,0.01695,0.01695,"Ace,Adra1d,Ece1,Fxyd1,Gal,Jam2,Kcna5,Nfatc1,Nppc,Tgfb2,Vamp8"
"125","GO:0110020","regulation of actomyosin structure organization",105,4,0.98,316,0.01695,0.01695,"Mylk3,Pdlim4,Rhoc,Wnt4"
"126","GO:0002763","positive regulation of myeloid leukocyte differentiation",58,3,0.54,317,0.017,0.017,"Dlk1,Klf10,Trib1"
"127","GO:0043583","ear development",219,6,2.05,318,0.01705,0.01705,"Cdh23,Celsr1,Cthrc1,Ece1,Tgfb2,Tmie"
"128","GO:0045765","regulation of angiogenesis",283,7,2.65,319,0.01718,0.01718,"Cxcr4,Ecm1,Itga5,Itgb1,Klf2,Smoc2,Tgfb2"
"129","GO:0035150","regulation of tube size",160,5,1.5,320,0.01727,0.01727,"Ace,Adra1d,Ece1,Kcna5,Nppc"
"130","GO:0097190","apoptotic signaling pathway",567,11,5.3,323,0.01756,0.01756,"Aldh2,Atf3,Dap,Itgav,Pmp22,Prkcd,Steap3,Tgfb2,Ticam1,Trp53bp2,Wnt4"
"131","GO:0035987","endodermal cell differentiation",22,2,0.21,324,0.01775,0.01775,"Itga5,Itgav"
"132","GO:0070841","inclusion body assembly",22,2,0.21,325,0.01775,0.01775,"Hap1,Pmp22"
"133","GO:0036003","positive regulation of transcription from RNA polymerase II promoter in response to stress",22,2,0.21,326,0.01775,0.01775,"Atf3,Klf2"
"134","GO:0030155","regulation of cell adhesion",657,18,6.14,16,0.01848,4.3e-05,"C2cd4b,Cd9,Cxcr4,Itga5,Itgav,Itgb1,Jam2,Plekha2,Plxnb1,Podxl,Prkcd,Smoc1,Smoc2,Spint2,Tgfb2,Tgm2,Tnfsf9,Wnt4"
"135","GO:0042594","response to starvation",163,5,1.52,328,0.01856,0.01856,"Atf3,Dap,Hrk,Klf10,Wnt4"
"136","GO:0051058","negative regulation of small GTPase mediated signal transduction",60,3,0.56,330,0.0186,0.0186,"Itgb1,Rasal1,Tgfb2"
"137","GO:0030865","cortical cytoskeleton organization",60,3,0.56,331,0.0186,0.0186,"Cavin3,Llgl2,Rhoc"
"138","GO:0010927","cellular component assembly involved in morphogenesis",108,4,1.01,332,0.0186,0.0186,"Cd9,Itgb1,Mylk3,Pmp22"
"139","GO:0045667","regulation of osteoblast differentiation",129,8,1.21,12,0.01876,2.8e-05,"Cthrc1,Dlk1,Lrp5,Nfatc1,Nppc,Smoc1,Wnt4,Wnt7b"
"140","GO:0043087","regulation of GTPase activity",289,7,2.7,335,0.01904,0.01904,"Arhgef19,Grtp1,Itgb1,Plxnb1,Rasal1,Rasgrf1,Wnt4"
"141","GO:0140112","extracellular vesicle biogenesis",23,2,0.22,337,0.01932,0.01932,"Sdc1,Steap3"
"142","GO:0032288","myelin assembly",23,2,0.22,338,0.01932,0.01932,"Cd9,Pmp22"
"143","GO:0033005","positive regulation of mast cell activation",23,2,0.22,339,0.01932,0.01932,"Nppc,Vamp8"
"144","GO:0045766","positive regulation of angiogenesis",165,5,1.54,340,0.01946,0.01946,"Cxcr4,Ecm1,Itga5,Itgb1,Smoc2"
"145","GO:0061041","regulation of wound healing",122,6,1.14,85,0.01952,0.001,"Cd9,Cxcr4,Itgb1,Prkcd,Smoc2,Wnt4"
"146","GO:0032496","response to lipopolysaccharide",226,6,2.11,342,0.01958,0.01958,"Ace,Mapkapk3,Mir7-1,Nfkbia,Ticam1,Trib1"
"147","GO:0030038","contractile actin filament bundle assembly",110,4,1.03,343,0.01976,0.01976,"Pdlim1,Pdlim4,Rhoc,Wnt4"
"148","GO:0043149","stress fiber assembly",110,4,1.03,344,0.01976,0.01976,"Pdlim1,Pdlim4,Rhoc,Wnt4"
"149","GO:2001257","regulation of cation channel activity",166,5,1.55,345,0.01991,0.01991,"Gal,Hap1,Itgb1,Jsrp1,Rasgrf1"
"150","GO:0051704","multi-organism process",812,14,7.59,346,0.02,0.02,"Ace,Cd9,Cxcr4,Dmrtc1a,Dnah1,Fst,Hpgd,Itgav,Itgb1,Jam2,Nppc,Pmp22,Tle6,Wnt4"
"151","GO:0008347","glial cell migration",62,3,0.58,347,0.02028,0.02028,"Cd9,Pmp22,Tgfb2"
"152","GO:0097194","execution phase of apoptosis",62,3,0.58,348,0.02028,0.02028,"Aifm3,Cidea,Trp53bp2"
"153","GO:0046578","regulation of Ras protein signal transduction",228,6,2.13,349,0.02035,0.02035,"Arhgef19,Itgb1,Plce1,Rasal1,Rasgrf1,Tgfb2"
"154","GO:0030282","bone mineralization",111,4,1.04,350,0.02035,0.02035,"Dlk1,Ecm1,Klf10,Wnt4"
"155","GO:0010742","macrophage derived foam cell differentiation",24,2,0.22,351,0.02095,0.02095,"Itgav,Nfkbia"
"156","GO:0043302","positive regulation of leukocyte degranulation",24,2,0.22,352,0.02095,0.02095,"Nppc,Vamp8"
"157","GO:0021700","developmental maturation",295,7,2.76,353,0.02103,0.02103,"Baiap3,Gal,Klf2,Nppc,Plxnb1,Pmp22,Tgfb2"
"158","GO:0051674","localization of cell",1490,28,13.93,49,0.02149,0.00026,"Ace,Cd9,Celsr1,Cthrc1,Cxcr4,Dnah1,Ecm1,Itga5,Itgav,Itgb1,Jam2,Lrp5,Mcam,Mmp10,Nbl1,Pdlim1,Plxnb1,Pmp22,Podxl,Prkcd,Rhoc,Sdc1,Smoc2,Spint2,Tekt1,Tgfb2,Trib1,Wnt4"
"159","GO:0048870","cell motility",1490,28,13.93,50,0.02149,0.00026,"Ace,Cd9,Celsr1,Cthrc1,Cxcr4,Dnah1,Ecm1,Itga5,Itgav,Itgb1,Jam2,Lrp5,Mcam,Mmp10,Nbl1,Pdlim1,Plxnb1,Pmp22,Podxl,Prkcd,Rhoc,Sdc1,Smoc2,Spint2,Tekt1,Tgfb2,Trib1,Wnt4"
"160","GO:0006812","cation transport",1003,22,9.38,37,0.02169,0.00016,"Ace,Cdh23,Cxcr4,Fxyd1,Gal,Hap1,Itgav,Itgb1,Jsrp1,Kcna5,Kcnh3,Kcnh4,Llgl2,Mcub,Nfatc1,Plpp4,Ramp1,Rasgrf1,Slc12a4,Steap3,Tgfb2,Vamp8"
"161","GO:0032233","positive regulation of actin filament bundle assembly",64,3,0.6,357,0.02204,0.02204,"Pdlim4,Rhoc,Wnt4"
