"","GO.ID","Term","Annotated","Significant","Expected","Rank in p.value_classic","p.value_elim","p.value_classic","genes"
"61","GO:0005126","cytokine receptor binding",196,4,1.54,89,0.06944,0.06944,"Angpt1,Hsd17b7,Ngfr,Socs2"
"62","GO:0015075","ion transmembrane transporter activity",727,13,5.73,19,0.06979,0.00482,"Cacng7,Grin2a,Kcnh7,Scn2b,Scn7a,Sec61a1,Slc16a7,Slc25a15,Slc38a2,Slc44a2,Slc5a3,Slc6a8,Slc6a9"
"63","GO:0001221","transcription cofactor binding",55,2,0.43,90,0.06983,0.06983,"Ccnt2,Nr4a3"
"64","GO:0045309","protein phosphorylated amino acid binding",56,2,0.44,91,0.07206,0.07206,"Arrb1,Irs1"
"65","GO:0051427","hormone receptor binding",166,7,1.31,2,0.07221,0.00034,"Arrb1,Cry2,Nr1h2,Nr4a3,Parp1,Prkcb,Socs2"
"66","GO:0015085","calcium ion transmembrane transporter activity",124,3,0.98,92,0.07472,0.07472,"Cacng7,Grin2a,Sec61a1"
"67","GO:0016747","transferase activity, transferring acyl groups other than amino-acyl groups",202,4,1.59,93,0.07572,0.07572,"Elovl2,Naa60,Zdhhc4,Zdhhc9"
"68","GO:0061578","Lys63-specific deubiquitinase activity",10,1,0.08,94,0.0761,0.0761,"Atxn3"
"69","GO:0047676","arachidonate-CoA ligase activity",10,1,0.08,95,0.0761,0.0761,"Acsl4"
"70","GO:0004312","fatty acid synthase activity",10,1,0.08,96,0.0761,0.0761,"Elovl2"
"71","GO:0015355","secondary active monocarboxylate transmembrane transporter activity",10,1,0.08,97,0.0761,0.0761,"Slc6a8"
"72","GO:0005068","transmembrane receptor protein tyrosine kinase adaptor activity",10,1,0.08,98,0.0761,0.0761,"Irs1"
"73","GO:0010857","calcium-dependent protein kinase activity",10,1,0.08,99,0.0761,0.0761,"Mknk1"
"74","GO:0009881","photoreceptor activity",10,1,0.08,100,0.0761,0.0761,"Cry2"
"75","GO:0004303","estradiol 17-beta-dehydrogenase activity",10,1,0.08,101,0.0761,0.0761,"Hsd17b7"
"76","GO:0016303","1-phosphatidylinositol-3-kinase activity",10,1,0.08,102,0.0761,0.0761,"Pik3cb"
"77","GO:1990763","arrestin family protein binding",10,1,0.08,103,0.0761,0.0761,"Arrb1"
"78","GO:0004706","JUN kinase kinase kinase activity",10,1,0.08,104,0.0761,0.0761,"Map3k1"
"79","GO:0005178","integrin binding",125,3,0.99,105,0.07613,0.07613,"Adam9,Sema7a,Tnn"
"80","GO:0005216","ion channel activity",376,6,2.96,106,0.07708,0.07708,"Cacng7,Grin2a,Kcnh7,Scn2b,Scn7a,Sec61a1"
"81","GO:0047485","protein N-terminus binding",126,3,0.99,107,0.07756,0.07756,"Parp1,Plec,Snca"
"82","GO:0022890","inorganic cation transmembrane transporter activity",504,10,3.97,26,0.07902,0.00655,"Cacng7,Grin2a,Kcnh7,Scn2b,Scn7a,Sec61a1,Slc38a2,Slc5a3,Slc6a8,Slc6a9"
"83","GO:0016811","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",60,2,0.47,109,0.08118,0.08118,"Atxn3,Cat"
"84","GO:0022843","voltage-gated cation channel activity",129,3,1.02,110,0.08191,0.08191,"Cacng7,Grin2a,Kcnh7"
"85","GO:0097153","cysteine-type endopeptidase activity involved in apoptotic process",11,1,0.09,111,0.08338,0.08338,"Casp9"
"86","GO:0043560","insulin receptor substrate binding",11,1,0.09,112,0.08338,0.08338,"Pik3cb"
"87","GO:0035612","AP-2 adaptor complex binding",11,1,0.09,113,0.08338,0.08338,"Arrb1"
"88","GO:0004596","peptide alpha-N-acetyltransferase activity",11,1,0.09,114,0.08338,0.08338,"Naa60"
"89","GO:0070063","RNA polymerase binding",62,2,0.49,115,0.08587,0.08587,"Ccnt2,Ppib"
"90","GO:0030674","protein-macromolecule adaptor activity",213,4,1.68,116,0.08794,0.08794,"Arrb1,Erg28,Irs1,Socs2"
"91","GO:0043121","neurotrophin binding",12,1,0.09,117,0.09061,0.09061,"Ngfr"
"92","GO:0008353","RNA polymerase II CTD heptapeptide repeat kinase activity",12,1,0.09,118,0.09061,0.09061,"Cdk19"
"93","GO:0005402","carbohydrate:cation symporter activity",12,1,0.09,119,0.09061,0.09061,"Slc5a3"
"94","GO:0035004","phosphatidylinositol 3-kinase activity",12,1,0.09,120,0.09061,0.09061,"Pik3cb"
"95","GO:0004115","3',5'-cyclic-AMP phosphodiesterase activity",12,1,0.09,121,0.09061,0.09061,"Pde4a"
"96","GO:0016846","carbon-sulfur lyase activity",12,1,0.09,122,0.09061,0.09061,"Cth"
"97","GO:0004467","long-chain fatty acid-CoA ligase activity",12,1,0.09,123,0.09061,0.09061,"Acsl4"
"98","GO:0016301","kinase activity",687,9,5.41,124,0.09302,0.09302,"Cdk19,Epha3,Map3k1,Mknk1,Pik3cb,Prkcb,Pxk,Raf1,Uhmk1"
"99","GO:0017016","Ras GTPase binding",397,6,3.13,125,0.09405,0.09405,"Ipo11,Ngfr,Raf1,Srgap2,Stxbp6,Usp6nl"
"100","GO:0036094","small molecule binding",2207,23,17.39,126,0.09581,0.09581,"Acsl4,Cat,Cdk19,Cry2,Cth,Dhcr24,Dync1li2,Epha3,Grin2a,Map3k1,Mknk1,Parp1,Pde4a,Pik3cb,Prkcb,Pxk,Rab18,Raf1,Rimkla,Rragd,Snca,Uhmk1,Zbtb4"
"101","GO:0046943","carboxylic acid transmembrane transporter activity",122,5,0.96,15,0.09694,0.00279,"Slc16a7,Slc25a15,Slc38a2,Slc6a8,Slc6a9"
"102","GO:0015267","channel activity",401,6,3.16,127,0.0975,0.0975,"Cacng7,Grin2a,Kcnh7,Scn2b,Scn7a,Sec61a1"
"103","GO:0022803","passive transmembrane transporter activity",401,6,3.16,128,0.0975,0.0975,"Cacng7,Grin2a,Kcnh7,Scn2b,Scn7a,Sec61a1"
"104","GO:0035497","cAMP response element binding",13,1,0.1,129,0.09779,0.09779,"Nr4a3"
"105","GO:0016018","cyclosporin A binding",13,1,0.1,130,0.09779,0.09779,"Ppib"
"106","GO:0005518","collagen binding",67,2,0.53,131,0.09793,0.09793,"Adam9,Ccbe1"
"107","GO:0005342","organic acid transmembrane transporter activity",123,5,0.97,16,0.09935,0.00289,"Slc16a7,Slc25a15,Slc38a2,Slc6a8,Slc6a9"
"108","GO:0004674","protein serine/threonine kinase activity",406,6,3.2,132,0.1019,0.1019,"Cdk19,Map3k1,Mknk1,Prkcb,Raf1,Uhmk1"
"109","GO:0000166","nucleotide binding",1888,20,14.88,133,0.1032,0.1032,"Acsl4,Cat,Cdk19,Cry2,Dhcr24,Dync1li2,Epha3,Map3k1,Mknk1,Parp1,Pde4a,Pik3cb,Prkcb,Pxk,Rab18,Raf1,Rimkla,Rragd,Uhmk1,Zbtb4"
"110","GO:1901265","nucleoside phosphate binding",1888,20,14.88,134,0.1032,0.1032,"Acsl4,Cat,Cdk19,Cry2,Dhcr24,Dync1li2,Epha3,Map3k1,Mknk1,Parp1,Pde4a,Pik3cb,Prkcb,Pxk,Rab18,Raf1,Rimkla,Rragd,Uhmk1,Zbtb4"
"111","GO:0008320","protein transmembrane transporter activity",14,1,0.11,135,0.1049,0.1049,"Sec61a1"
"112","GO:0036041","long-chain fatty acid binding",14,1,0.11,136,0.1049,0.1049,"Snca"
"113","GO:0046935","1-phosphatidylinositol-3-kinase regulator activity",14,1,0.11,137,0.1049,0.1049,"Socs2"
"114","GO:0004089","carbonate dehydratase activity",14,1,0.11,138,0.1049,0.1049,"Car7"
"115","GO:0140318","protein transporter activity",14,1,0.11,139,0.1049,0.1049,"Sec61a1"
"116","GO:0005005","transmembrane-ephrin receptor activity",14,1,0.11,140,0.1049,0.1049,"Epha3"
"117","GO:0015645","fatty acid ligase activity",14,1,0.11,141,0.1049,0.1049,"Acsl4"
"118","GO:0016595","glutamate binding",14,1,0.11,142,0.1049,0.1049,"Grin2a"
"119","GO:0045504","dynein heavy chain binding",14,1,0.11,143,0.1049,0.1049,"Dync1li2"
"120","GO:0043021","ribonucleoprotein complex binding",144,3,1.13,144,0.10518,0.10518,"Piwil2,Sec61a1,Uhmk1"
"121","GO:0051020","GTPase binding",506,7,3.99,145,0.1052,0.1052,"Ipo11,Ngfr,Raf1,Rragd,Srgap2,Stxbp6,Usp6nl"
"122","GO:0031267","small GTPase binding",410,6,3.23,146,0.1055,0.1055,"Ipo11,Ngfr,Raf1,Srgap2,Stxbp6,Usp6nl"
"123","GO:0016746","transferase activity, transferring acyl groups",228,4,1.8,147,0.10605,0.10605,"Elovl2,Naa60,Zdhhc4,Zdhhc9"
"124","GO:0004175","endopeptidase activity",318,5,2.51,148,0.10683,0.10683,"Adam11,Adam9,Casp9,Sppl2b,Tpp1"
"125","GO:0015318","inorganic molecular entity transmembrane transporter activity",686,12,5.41,30,0.10697,0.00794,"Cacng7,Grin2a,Kcnh7,Scn2b,Scn7a,Sec61a1,Slc16a7,Slc25a15,Slc38a2,Slc5a3,Slc6a8,Slc6a9"
"126","GO:0030971","receptor tyrosine kinase binding",71,2,0.56,149,0.1079,0.1079,"Angpt1,Irs1"
"127","GO:1904047","S-adenosyl-L-methionine binding",15,1,0.12,150,0.11196,0.11196,"Bmt2"
"128","GO:0008432","JUN kinase binding",15,1,0.12,151,0.11196,0.11196,"Map3k1"
"129","GO:0052742","phosphatidylinositol kinase activity",15,1,0.12,152,0.11196,0.11196,"Pik3cb"
"130","GO:0004697","protein kinase C activity",15,1,0.12,153,0.11196,0.11196,"Prkcb"
"131","GO:0005165","neurotrophin receptor binding",15,1,0.12,154,0.11196,0.11196,"Ngfr"
"132","GO:1990404","protein ADP-ribosylase activity",15,1,0.12,155,0.11196,0.11196,"Parp1"
"133","GO:0008179","adenylate cyclase binding",15,1,0.12,156,0.11196,0.11196,"Raf1"
"134","GO:0005172","vascular endothelial growth factor receptor binding",15,1,0.12,157,0.11196,0.11196,"Angpt1"
"135","GO:0034483","heparan sulfate sulfotransferase activity",15,1,0.12,158,0.11196,0.11196,"Ndst3"
"136","GO:0016307","phosphatidylinositol phosphate kinase activity",15,1,0.12,159,0.11196,0.11196,"Pik3cb"
"137","GO:0019003","GDP binding",73,2,0.58,160,0.11298,0.11298,"Rab18,Rragd"
"138","GO:0046982","protein heterodimerization activity",237,4,1.87,161,0.11766,0.11766,"Abcg4,Pole4,Rragd,Taf13"
"139","GO:0050660","flavin adenine dinucleotide binding",75,2,0.59,162,0.11812,0.11812,"Cry2,Dhcr24"
"140","GO:0072509","divalent inorganic cation transmembrane transporter activity",152,3,1.2,163,0.11854,0.11854,"Cacng7,Grin2a,Sec61a1"
"141","GO:0072349","modified amino acid transmembrane transporter activity",16,1,0.13,164,0.11897,0.11897,"Slc6a8"
"142","GO:0035173","histone kinase activity",16,1,0.13,165,0.11897,0.11897,"Prkcb"
"143","GO:0070034","telomerase RNA binding",16,1,0.13,166,0.11897,0.11897,"Nhp2"
"144","GO:0035615","clathrin adaptor activity",16,1,0.13,167,0.11897,0.11897,"Arrb1"
"145","GO:0005003","ephrin receptor activity",16,1,0.13,168,0.11897,0.11897,"Epha3"
"146","GO:0004438","phosphatidylinositol-3-phosphatase activity",16,1,0.13,169,0.11897,0.11897,"Fig4"
"147","GO:0022884","macromolecule transmembrane transporter activity",17,1,0.13,170,0.12592,0.12592,"Sec61a1"
"148","GO:0140312","cargo adaptor activity",17,1,0.13,171,0.12592,0.12592,"Arrb1"
"149","GO:1990380","Lys48-specific deubiquitinase activity",17,1,0.13,172,0.12592,0.12592,"Atxn3"
"150","GO:0010485","H4 histone acetyltransferase activity",17,1,0.13,173,0.12592,0.12592,"Naa60"
"151","GO:0008238","exopeptidase activity",79,2,0.62,174,0.12858,0.12858,"Cpd,Tpp1"
"152","GO:0008237","metallopeptidase activity",160,3,1.26,175,0.13249,0.13249,"Adam11,Adam9,Cpd"
"153","GO:0052744","phosphatidylinositol monophosphate phosphatase activity",18,1,0.14,176,0.13282,0.13282,"Fig4"
"154","GO:0004190","aspartic-type endopeptidase activity",18,1,0.14,177,0.13282,0.13282,"Sppl2b"
"155","GO:0016405","CoA-ligase activity",18,1,0.14,178,0.13282,0.13282,"Acsl4"
"156","GO:0005242","inward rectifier potassium channel activity",18,1,0.14,179,0.13282,0.13282,"Kcnh7"
"157","GO:0003950","NAD+ ADP-ribosyltransferase activity",18,1,0.14,180,0.13282,0.13282,"Parp1"
"158","GO:0070001","aspartic-type peptidase activity",18,1,0.14,181,0.13282,0.13282,"Sppl2b"
"159","GO:0043274","phospholipase binding",18,1,0.14,182,0.13282,0.13282,"Snca"
"160","GO:0061608","nuclear import signal receptor activity",18,1,0.14,183,0.13282,0.13282,"Ipo11"
"161","GO:0005355","glucose transmembrane transporter activity",19,1,0.15,184,0.13966,0.13966,"Slc5a3"
"162","GO:0035014","phosphatidylinositol 3-kinase regulator activity",19,1,0.15,185,0.13966,0.13966,"Socs2"
"163","GO:0004970","ionotropic glutamate receptor activity",19,1,0.15,186,0.13966,0.13966,"Grin2a"
"164","GO:0015149","hexose transmembrane transporter activity",19,1,0.15,187,0.13966,0.13966,"Slc5a3"
"165","GO:0030506","ankyrin binding",19,1,0.15,188,0.13966,0.13966,"Plec"
"166","GO:0046965","retinoid X receptor binding",20,1,0.16,189,0.14645,0.14645,"Nr1h2"
"167","GO:0051861","glycolipid binding",20,1,0.16,190,0.14645,0.14645,"Tpp1"
"168","GO:0042605","peptide antigen binding",20,1,0.16,191,0.14645,0.14645,"Dhcr24"
"169","GO:0008307","structural constituent of muscle",20,1,0.16,192,0.14645,0.14645,"Plec"
"170","GO:0019956","chemokine binding",20,1,0.16,193,0.14645,0.14645,"Itga4"
"171","GO:0017049","GTP-Rho binding",20,1,0.16,194,0.14645,0.14645,"Stxbp6"
"172","GO:0015145","monosaccharide transmembrane transporter activity",20,1,0.16,195,0.14645,0.14645,"Slc5a3"
"173","GO:0035259","glucocorticoid receptor binding",20,1,0.16,196,0.14645,0.14645,"Nr4a3"
"174","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific",457,6,3.6,197,0.15251,0.15251,"Esrrg,Mkx,Nfia,Nr1h2,Nr4a3,Parp1"
"175","GO:0008327","methyl-CpG binding",21,1,0.17,198,0.15318,0.15318,"Zbtb4"
"176","GO:0004181","metallocarboxypeptidase activity",21,1,0.17,199,0.15318,0.15318,"Cpd"
"177","GO:0016878","acid-thiol ligase activity",21,1,0.17,200,0.15318,0.15318,"Acsl4"
"178","GO:0030552","cAMP binding",21,1,0.17,201,0.15318,0.15318,"Pde4a"
"179","GO:0008649","rRNA methyltransferase activity",21,1,0.17,202,0.15318,0.15318,"Bmt2"
"180","GO:0051119","sugar transmembrane transporter activity",21,1,0.17,203,0.15318,0.15318,"Slc5a3"
"181","GO:0140102","catalytic activity, acting on a rRNA",21,1,0.17,204,0.15318,0.15318,"Bmt2"
"182","GO:0060090","molecular adaptor activity",263,4,2.07,205,0.15409,0.15409,"Arrb1,Erg28,Irs1,Socs2"
"183","GO:0099094","ligand-gated cation channel activity",89,2,0.7,206,0.15559,0.15559,"Grin2a,Kcnh7"
"184","GO:0001216","DNA-binding transcription activator activity",460,6,3.63,207,0.15579,0.15579,"Esrrg,Mkx,Nfia,Nr1h2,Nr4a3,Parp1"
"185","GO:0048156","tau protein binding",22,1,0.17,208,0.15987,0.15987,"Snca"
"186","GO:0031690","adrenergic receptor binding",22,1,0.17,209,0.15987,0.15987,"Arrb1"
"187","GO:0034593","phosphatidylinositol bisphosphate phosphatase activity",22,1,0.17,210,0.15987,0.15987,"Fig4"
"188","GO:0015026","coreceptor activity",22,1,0.17,211,0.15987,0.15987,"Ngfr"
"189","GO:0016628","oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",22,1,0.17,212,0.15987,0.15987,"Dhcr24"
"190","GO:0099604","ligand-gated calcium channel activity",22,1,0.17,213,0.15987,0.15987,"Grin2a"
"191","GO:0030215","semaphorin receptor binding",22,1,0.17,214,0.15987,0.15987,"Sema7a"
"192","GO:0015293","symporter activity",115,5,0.91,14,0.16083,0.00216,"Slc16a7,Slc38a2,Slc5a3,Slc6a8,Slc6a9"
"193","GO:0004843","thiol-dependent ubiquitin-specific protease activity",91,2,0.72,215,0.16112,0.16112,"Atxn3,Usp31"
"194","GO:0005215","transporter activity",976,14,7.69,52,0.16336,0.02153,"Cacng7,Grin2a,Ipo11,Kcnh7,Scn2b,Scn7a,Sec61a1,Slc16a7,Slc25a15,Slc38a2,Slc44a2,Slc5a3,Slc6a8,Slc6a9"
"195","GO:0101005","ubiquitinyl hydrolase activity",92,2,0.73,216,0.1639,0.1639,"Atxn3,Usp31"
"196","GO:0042923","neuropeptide binding",23,1,0.18,217,0.1665,0.1665,"Gpr37"
"197","GO:0070840","dynein complex binding",23,1,0.18,218,0.1665,0.1665,"Snca"
"198","GO:0033764","steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",23,1,0.18,219,0.1665,0.1665,"Hsd17b7"
"199","GO:0004114","3',5'-cyclic-nucleotide phosphodiesterase activity",23,1,0.18,220,0.1665,0.1665,"Pde4a"
"200","GO:0022857","transmembrane transporter activity",872,13,6.87,48,0.16927,0.01999,"Cacng7,Grin2a,Kcnh7,Scn2b,Scn7a,Sec61a1,Slc16a7,Slc25a15,Slc38a2,Slc44a2,Slc5a3,Slc6a8,Slc6a9"
