"","GO.ID","Term","Annotated","Significant","Expected","Rank in p.value_classic","p.value_elim","p.value_classic","genes"
"169","GO:0004674","protein serine/threonine kinase activity",406,0,0.03,169,1,1,""
"170","GO:0004675","transmembrane receptor protein serine/threonine kinase activity",17,0,0,170,1,1,""
"171","GO:0004683","calmodulin-dependent protein kinase activity",24,0,0,171,1,1,""
"172","GO:0004693","cyclin-dependent protein serine/threonine kinase activity",28,0,0,172,1,1,""
"173","GO:0004697","protein kinase C activity",15,0,0,173,1,1,""
"174","GO:0004706","JUN kinase kinase kinase activity",10,0,0,174,1,1,""
"175","GO:0004707","MAP kinase activity",20,0,0,175,1,1,""
"176","GO:0004708","MAP kinase kinase activity",13,0,0,176,1,1,""
"177","GO:0004709","MAP kinase kinase kinase activity",23,0,0,177,1,1,""
"178","GO:0004712","protein serine/threonine/tyrosine kinase activity",38,0,0,178,1,1,""
"179","GO:0004713","protein tyrosine kinase activity",122,0,0.01,179,1,1,""
"180","GO:0004714","transmembrane receptor protein tyrosine kinase activity",54,0,0,180,1,1,""
"181","GO:0004715","non-membrane spanning protein tyrosine kinase activity",42,0,0,181,1,1,""
"182","GO:0004721","phosphoprotein phosphatase activity",163,0,0.01,182,1,1,""
"183","GO:0004722","protein serine/threonine phosphatase activity",62,0,0,183,1,1,""
"184","GO:0004724","magnesium-dependent protein serine/threonine phosphatase activity",12,0,0,184,1,1,""
"185","GO:0004725","protein tyrosine phosphatase activity",95,0,0.01,185,1,1,""
"186","GO:0004745","retinol dehydrogenase activity",11,0,0,186,1,1,""
"187","GO:0004806","triglyceride lipase activity",19,0,0,187,1,1,""
"188","GO:0004812","aminoacyl-tRNA ligase activity",40,0,0,188,1,1,""
"189","GO:0004842","ubiquitin-protein transferase activity",372,0,0.02,189,1,1,""
"190","GO:0004843","thiol-dependent ubiquitin-specific protease activity",91,0,0.01,190,1,1,""
"191","GO:0004857","enzyme inhibitor activity",283,0,0.02,191,1,1,""
"192","GO:0004860","protein kinase inhibitor activity",51,0,0,192,1,1,""
"193","GO:0004861","cyclin-dependent protein serine/threonine kinase inhibitor activity",12,0,0,193,1,1,""
"194","GO:0004864","protein phosphatase inhibitor activity",36,0,0,194,1,1,""
"195","GO:0004866","endopeptidase inhibitor activity",117,0,0.01,195,1,1,""
"196","GO:0004867","serine-type endopeptidase inhibitor activity",63,0,0,196,1,1,""
"197","GO:0004869","cysteine-type endopeptidase inhibitor activity",39,0,0,197,1,1,""
"198","GO:0004879","nuclear receptor activity",48,0,0,198,1,1,""
"199","GO:0004888","transmembrane signaling receptor activity",616,0,0.04,199,1,1,""
"200","GO:0004890","GABA-A receptor activity",16,0,0,200,1,1,""
