"","GO.ID","Term","Annotated","Significant","Expected","Rank in p.value_classic","p.value_elim","p.value_classic","genes"
"14","GO:0097730","non-motile cilium",137,5,1.27,31,0.00904,0.00904,"Cdh23,Cdhr1,Ift122,Plekhb1,Qrfpr"
"15","GO:0005614","interstitial matrix",16,2,0.15,33,0.00943,0.00943,"Smoc2,Vwa1"
"16","GO:1902711","GABA-A receptor complex",16,2,0.15,34,0.00943,0.00943,"Gabre,Gabrq"
"17","GO:0031528","microvillus membrane",19,2,0.18,37,0.01319,0.01319,"Itgav,Podxl"
"18","GO:0030141","secretory granule",295,9,2.74,17,0.01554,0.00175,"Anxa11,Car4,Ece1,Gal,Itgb1,Nppc,Pdyn,Tgfb2,Vamp8"
"19","GO:0031226","intrinsic component of plasma membrane",1195,22,11.09,15,0.01759,0.00153,"Adra1d,Car4,Cd9,Cdhr1,Gabre,Gabrq,Htr5b,Itga5,Itgav,Itgb1,Jam2,Kcna5,Kcnh3,Kcnh4,Plxnb1,Pmp22,Qrfpr,Ramp1,Tgm2,Tm4sf1,Trabd2b,Tspan15"
"20","GO:0014704","intercalated disc",61,3,0.57,38,0.01905,0.01905,"Fxyd1,Itgb1,Kcna5"
"21","GO:0005911","cell-cell junction",457,12,4.24,14,0.02065,0.00115,"Cxcr4,Fxyd1,Itga5,Itgb1,Jam2,Kcna5,Pdlim1,Pdlim4,Plxdc1,Pmp22,Podxl,Prkcd"
"22","GO:0032587","ruffle membrane",66,3,0.61,40,0.02343,0.02343,"Itga5,Itgav,Itgb1"
"23","GO:0016529","sarcoplasmic reticulum",71,3,0.66,41,0.0283,0.0283,"Car4,Jsrp1,Rasd1"
"24","GO:0005884","actin filament",127,4,1.18,42,0.03064,0.03064,"Pdlim1,Pdlim4,Pstpip1,Tpm2"
"25","GO:0001725","stress fiber",78,3,0.72,43,0.03596,0.03596,"Pdlim1,Pdlim4,Pstpip1"
"26","GO:0097517","contractile actin filament bundle",78,3,0.72,44,0.03596,0.03596,"Pdlim1,Pdlim4,Pstpip1"
"27","GO:0070161","anchoring junction",578,13,5.36,20,0.0364,0.00286,"Cxcr4,Fxyd1,Itga5,Itgav,Itgb1,Jam2,Kcna5,Pdlim1,Pdlim4,Plxdc1,Pmp22,Podxl,Prkcd"
"28","GO:0016528","sarcoplasm",80,3,0.74,45,0.03833,0.03833,"Car4,Jsrp1,Rasd1"
"29","GO:0005887","integral component of plasma membrane",1128,20,10.47,22,0.03921,0.00389,"Adra1d,Cd9,Cdhr1,Gabre,Gabrq,Htr5b,Itga5,Itgav,Itgb1,Jam2,Kcna5,Kcnh3,Kcnh4,Plxnb1,Pmp22,Qrfpr,Ramp1,Tm4sf1,Trabd2b,Tspan15"
"30","GO:0098858","actin-based cell projection",201,5,1.87,46,0.03951,0.03951,"Cdh23,Itgav,Itgb1,Podxl,Rhoc"
"31","GO:0031256","leading edge membrane",143,4,1.33,48,0.04428,0.04428,"Gabre,Itga5,Itgav,Itgb1"
"32","GO:0098636","protein complex involved in cell adhesion",38,5,0.35,7,0.04445,2.5e-05,"Itga5,Itgav,Itgb1,Jam2,Pmp22"
"33","GO:0062023","collagen-containing extracellular matrix",336,11,3.12,11,0.04608,3e-04,"Anxa11,Coch,Ecm1,Emilin2,Itgb1,Pmp22,Smoc1,Smoc2,Tgfb2,Tgm2,Vwa1"
"34","GO:0032154","cleavage furrow",37,2,0.34,49,0.04611,0.04611,"Pstpip1,Rhoc"
"35","GO:0031941","filamentous actin",37,2,0.34,50,0.04611,0.04611,"Pdlim1,Pdlim4"
"36","GO:0032432","actin filament bundle",87,3,0.81,51,0.04721,0.04721,"Pdlim1,Pdlim4,Pstpip1"
"37","GO:0042641","actomyosin",87,3,0.81,52,0.04721,0.04721,"Pdlim1,Pdlim4,Pstpip1"
"38","GO:0031252","cell leading edge",383,7,3.55,53,0.06631,0.06631,"Cxcr4,Gabre,Itga5,Itgav,Itgb1,Pdlim4,Plce1"
"39","GO:0097733","photoreceptor cell cilium",101,3,0.94,54,0.06771,0.06771,"Cdhr1,Ift122,Plekhb1"
"40","GO:0032153","cell division site",46,2,0.43,55,0.06793,0.06793,"Pstpip1,Rhoc"
"41","GO:0015629","actin cytoskeleton",467,8,4.33,56,0.0697,0.0697,"Arpc1b,Hspb7,Llgl2,Mylk3,Pdlim1,Pdlim4,Pstpip1,Tpm2"
"42","GO:0045177","apical part of cell",393,7,3.65,57,0.07384,0.07384,"Btd,Car4,Cd9,Cdh23,Fxyd1,Kcna5,Podxl"
"43","GO:0048471","perinuclear region of cytoplasm",639,10,5.93,58,0.07416,0.07416,"Car4,Ece1,Hap1,Itgb1,Kcna5,Pdlim4,Pmp22,Rasd1,Trp53bp2,Vamp8"
"44","GO:0097731","9+0 non-motile cilium",107,3,0.99,59,0.07754,0.07754,"Cdhr1,Ift122,Plekhb1"
"45","GO:0030017","sarcomere",173,4,1.61,60,0.07763,0.07763,"Kcna5,Pdlim1,Pdlim4,Tpm2"
"46","GO:0098862","cluster of actin-based cell projections",174,4,1.61,61,0.07891,0.07891,"Ace,Car4,Cdh23,Rhoc"
"47","GO:0005923","bicellular tight junction",108,3,1,62,0.07924,0.07924,"Jam2,Plxdc1,Pmp22"
"48","GO:0032420","stereocilium",52,2,0.48,63,0.08399,0.08399,"Cdh23,Rhoc"
"49","GO:0005885","Arp2/3 protein complex",10,1,0.09,65,0.08905,0.08905,"Arpc1b"
"50","GO:0034774","secretory granule lumen",10,1,0.09,66,0.08905,0.08905,"Pdyn"
"51","GO:0097732","9+2 non-motile cilium",10,1,0.09,67,0.08905,0.08905,"Cdh23"
"52","GO:0030056","hemidesmosome",10,1,0.09,68,0.08905,0.08905,"Itgb1"
"53","GO:0060091","kinocilium",10,1,0.09,69,0.08905,0.08905,"Cdh23"
"54","GO:0060205","cytoplasmic vesicle lumen",10,1,0.09,70,0.08905,0.08905,"Pdyn"
"55","GO:0031902","late endosome membrane",54,2,0.5,71,0.08958,0.08958,"Baiap3,Vamp8"
"56","GO:0005768","endosome",842,12,7.81,73,0.09226,0.09226,"Ace,Baiap3,Cxcr4,Ece1,Hap1,Itgb1,Lipg,Pdlim4,Steap3,Tgfb2,Tspan15,Vamp8"
"57","GO:0030018","Z disc",116,3,1.08,74,0.09339,0.09339,"Kcna5,Pdlim1,Pdlim4"
"58","GO:0070160","tight junction",117,3,1.09,75,0.09522,0.09522,"Jam2,Plxdc1,Pmp22"
"59","GO:0036156","inner dynein arm",11,1,0.1,76,0.09751,0.09751,"Dnah1"
"60","GO:0042581","specific granule",11,1,0.1,77,0.09751,0.09751,"Anxa11"
"61","GO:0031983","vesicle lumen",11,1,0.1,78,0.09751,0.09751,"Pdyn"
"62","GO:0070938","contractile ring",12,1,0.11,79,0.10589,0.10589,"Pstpip1"
"63","GO:0043256","laminin complex",12,1,0.11,80,0.10589,0.10589,"Pmp22"
"64","GO:0098684","photoreceptor ribbon synapse",12,1,0.11,81,0.10589,0.10589,"Cdh23"
"65","GO:0042622","photoreceptor outer segment membrane",12,1,0.11,82,0.10589,0.10589,"Cdhr1"
"66","GO:0032421","stereocilium bundle",60,2,0.56,83,0.10697,0.10697,"Cdh23,Rhoc"
"67","GO:0030016","myofibril",195,4,1.81,84,0.10819,0.10819,"Kcna5,Pdlim1,Pdlim4,Tpm2"
"68","GO:0019005","SCF ubiquitin ligase complex",61,2,0.57,85,0.10995,0.10995,"Ccnf,Trim21"
"69","GO:0005769","early endosome",274,5,2.54,86,0.11196,0.11196,"Cxcr4,Ece1,Lipg,Pdlim4,Vamp8"
"70","GO:0000177","cytoplasmic exosome (RNase complex)",13,1,0.12,87,0.11419,0.11419,"Carhsp1"
"71","GO:0031674","I band",127,3,1.18,88,0.11439,0.11439,"Kcna5,Pdlim1,Pdlim4"
"72","GO:0099513","polymeric cytoskeletal fiber",610,9,5.66,89,0.11469,0.11469,"Dnah1,Klc3,Krt12,Pdlim1,Pdlim4,Pstpip1,Tekt1,Tpm2,Tubb6"
"73","GO:0043296","apical junction complex",129,3,1.2,91,0.11838,0.11838,"Jam2,Plxdc1,Pmp22"
"74","GO:0043005","neuron projection",1445,18,13.41,93,0.12198,0.12198,"Aldoc,Cdh23,Cdhr1,Cxcr4,Gabre,Gabrq,Hap1,Htr5b,Ift122,Itgb1,Klc3,Pdlim4,Pdyn,Plekhb1,Plxdc1,Rasgrf1,Rhoc,Tgfb2"
"75","GO:0031526","brush border membrane",65,2,0.6,94,0.12208,0.12208,"Ace,Car4"
"76","GO:0071437","invadopodium",14,1,0.13,95,0.12242,0.12242,"Itgb1"
"77","GO:0031362","anchored component of external side of plasma membrane",14,1,0.13,96,0.12242,0.12242,"Car4"
"78","GO:0005912","adherens junction",131,3,1.22,97,0.12243,0.12243,"Itgb1,Pdlim1,Pdlim4"
"79","GO:0005770","late endosome",205,4,1.9,98,0.12363,0.12363,"Baiap3,Cxcr4,Steap3,Vamp8"
"80","GO:0043292","contractile fiber",209,4,1.94,99,0.13006,0.13006,"Kcna5,Pdlim1,Pdlim4,Tpm2"
"81","GO:0035253","ciliary rootlet",15,1,0.14,100,0.13057,0.13057,"Klc3"
"82","GO:0001750","photoreceptor outer segment",68,2,0.63,101,0.13138,0.13138,"Cdhr1,Plekhb1"
"83","GO:0060293","germ plasm",16,1,0.15,102,0.13865,0.13865,"Carhsp1"
"84","GO:0043186","P granule",16,1,0.15,103,0.13865,0.13865,"Carhsp1"
"85","GO:0031527","filopodium membrane",16,1,0.15,104,0.13865,0.13865,"Itgav"
"86","GO:0031233","intrinsic component of external side of plasma membrane",16,1,0.15,105,0.13865,0.13865,"Car4"
"87","GO:0098992","neuronal dense core vesicle",16,1,0.15,106,0.13865,0.13865,"Pdyn"
"88","GO:0016234","inclusion body",71,2,0.66,107,0.14084,0.14084,"Hap1,Hspb7"
"89","GO:0016324","apical plasma membrane",297,5,2.76,109,0.14291,0.14291,"Car4,Cd9,Fxyd1,Kcna5,Podxl"
"90","GO:0032426","stereocilium tip",17,1,0.16,110,0.14665,0.14665,"Cdh23"
"91","GO:0045495","pole plasm",17,1,0.16,111,0.14665,0.14665,"Carhsp1"
"92","GO:0098590","plasma membrane region",1138,19,10.56,32,0.14825,0.00912,"Ace,Car4,Cavin3,Cd9,Cdhr1,Fxyd1,Gabre,Gabrq,Hpgd,Itga5,Itgav,Itgb1,Kcna5,Pdlim4,Podxl,Pstpip1,Rasgrf1,Rhoc,Vamp8"
"93","GO:0110165","cellular anatomical entity",14440,144,134.01,19,0.14962,0.00267,"Ace,Adamts14,Adra1d,Aifm3,Aldh2,Aldoc,Anxa11,Arpc1b,Atf3,B3gnt4,Baiap3,Blnk,Btd,C2cd4c,Car4,Carhsp1,Caskin2,Cavin3,Cbr3,Ccnf,Cd9,Cdh23,Cdhr1,Celsr1,Chst8,Cidea,Coch,Cthrc1,Cxcr4,Dlk1,Dmrtc1a,Dnah1,Ece1,Ecm1,Emilin2,Fosb,Fst,Fxyd1,Gabre,Gabrq,Gal,Galnt16,Gpr153,Hap1,Hpgd,Hrk,Hspb7,Htr5b,Ift122,Itga5,Itgav,Itgb1,Jam2,Jsrp1,Kcna5,Kcnh3,Kcnh4,Klc3,Klf10,Klf2,Krt12,L3mbtl4,Lipg,Llgl2,Lrp5,Lrrc75a,Mapkapk3,Mcam,Mcub,Medag,Mest,Metrnl,Mmel1,Mmp10,Mylk3,Nab2,Nbl1,Nfatc1,Nfkbia,Notum,Nppc,Nynrin,Pald1,Pdlim1,Pdlim4,Pdyn,Pgam2,Pik3r5,Plce1,Plekha2,Plekhb1,Plpp4,Plxdc1,Plxnb1,Pmp22,Podxl,Ppm1m,Prkcd,Pstpip1,Qrfpr,Ramp1,Rasal1,Rasd1,Rasgrf1,Rasl10a,Rasl11a,Rcn1,Rhoc,Scarf2,Sdc1,Sgsh,Slc12a4,Smoc1,Smoc2,Spint2,Steap3,Susd2,Tekt1,Tent5c,Tgfb2,Tgm2,Ticam1,Tle6,Tm4sf1,Tmem215,Tmie,Tnfsf9,Tpm2,Trabd2b,Trib1,Trim21,Trp53bp2,Trp53i11,Trp53i13,Tspan15,Tst,Tubb6,Txnip,Vamp8,Vasn,Vwa1,Wnt4,Wnt7b,Ypel1"
"94","GO:0005581","collagen trimer",74,2,0.69,112,0.15045,0.15045,"Cthrc1,Emilin2"
"95","GO:0030667","secretory granule membrane",74,2,0.69,113,0.15045,0.15045,"Car4,Vamp8"
"96","GO:0001726","ruffle",145,3,1.35,114,0.1521,0.1521,"Itga5,Itgav,Itgb1"
"97","GO:0055037","recycling endosome",146,3,1.35,115,0.1543,0.1543,"Baiap3,Pdlim4,Vamp8"
"98","GO:0043218","compact myelin",18,1,0.17,116,0.15458,0.15458,"Pmp22"
"99","GO:0016327","apicolateral plasma membrane",18,1,0.17,117,0.15458,0.15458,"Rasgrf1"
"100","GO:0099503","secretory vesicle",495,9,4.59,47,0.15565,0.04138,"Anxa11,Car4,Ece1,Gal,Itgb1,Nppc,Pdyn,Tgfb2,Vamp8"
"101","GO:0005796","Golgi lumen",19,1,0.18,118,0.16243,0.16243,"Sdc1"
"102","GO:0031332","RNAi effector complex",20,1,0.19,119,0.17021,0.17021,"Mir7-1"
"103","GO:0042588","zymogen granule",20,1,0.19,120,0.17021,0.17021,"Vamp8"
"104","GO:0016442","RISC complex",20,1,0.19,121,0.17021,0.17021,"Mir7-1"
"105","GO:0016323","basolateral plasma membrane",233,4,2.16,122,0.17133,0.17133,"Ace,Hpgd,Rasgrf1,Vamp8"
"106","GO:0005788","endoplasmic reticulum lumen",82,2,0.76,125,0.17663,0.17663,"Wnt4,Wnt7b"
"107","GO:0005925","focal adhesion",156,3,1.45,126,0.17684,0.17684,"Itga5,Itgav,Itgb1"
"108","GO:0042383","sarcolemma",158,3,1.47,127,0.18146,0.18146,"Car4,Fxyd1,Itgb1"
"109","GO:0005865","striated muscle thin filament",22,1,0.2,130,0.18556,0.18556,"Tpm2"
"110","GO:0005858","axonemal dynein complex",22,1,0.2,131,0.18556,0.18556,"Dnah1"
"111","GO:0030864","cortical actin cytoskeleton",85,2,0.79,132,0.18663,0.18663,"Llgl2,Pstpip1"
"112","GO:0005794","Golgi apparatus",1353,16,12.56,133,0.18867,0.18867,"B3gnt4,Baiap3,Car4,Chst8,Ece1,Gal,Galnt16,Itga5,Kcna5,Lipg,Mmel1,Plce1,Plekhb1,Sdc1,Tgfb2,Wnt4"
"113","GO:1905354","exoribonuclease complex",23,1,0.21,135,0.19313,0.19313,"Carhsp1"
"114","GO:0097470","ribbon synapse",23,1,0.21,136,0.19313,0.19313,"Cdh23"
"115","GO:0000178","exosome (RNase complex)",23,1,0.21,137,0.19313,0.19313,"Carhsp1"
"116","GO:0030175","filopodium",87,2,0.81,138,0.19334,0.19334,"Itgav,Itgb1"
"117","GO:0030027","lamellipodium",166,3,1.54,139,0.20023,0.20023,"Itgav,Pdlim4,Plce1"
"118","GO:0099523","presynaptic cytosol",24,1,0.22,140,0.20063,0.20063,"Hap1"
"119","GO:0030055","cell-substrate junction",168,3,1.56,141,0.205,0.205,"Itga5,Itgav,Itgb1"
"120","GO:0005902","microvillus",91,2,0.84,142,0.20686,0.20686,"Itgav,Podxl"
"121","GO:0071944","cell periphery",4170,63,38.7,4,0.20708,1e-05,"Ace,Adra1d,Baiap3,Blnk,Car4,Cavin3,Cd9,Cdh23,Cdhr1,Celsr1,Cxcr4,Dlk1,Ece1,Fxyd1,Gabre,Gabrq,Gpr153,Hpgd,Htr5b,Itga5,Itgav,Itgb1,Jam2,Kcna5,Kcnh3,Kcnh4,Llgl2,Lrp5,Mcam,Nfkbia,Pdlim4,Pdyn,Pik3r5,Plce1,Plekha2,Plxdc1,Plxnb1,Pmp22,Podxl,Prkcd,Pstpip1,Qrfpr,Ramp1,Rasal1,Rasd1,Rasgrf1,Rasl10a,Rhoc,Sdc1,Smoc2,Spint2,Steap3,Susd2,Tgm2,Tle6,Tm4sf1,Tnfsf9,Trabd2b,Trp53i13,Tspan15,Vamp8,Vasn,Wnt7b"
"122","GO:0036379","myofilament",26,1,0.24,143,0.21542,0.21542,"Tpm2"
"123","GO:0031410","cytoplasmic vesicle",1724,21,16,90,0.22076,0.11805,"Ace,Anxa11,Baiap3,Car4,Cxcr4,Ece1,Gal,Hap1,Itga5,Itgb1,Lipg,Nppc,Pdlim4,Pdyn,Rhoc,Steap3,Tgfb2,Ticam1,Trim21,Tspan15,Vamp8"
"124","GO:0005942","phosphatidylinositol 3-kinase complex",27,1,0.25,144,0.22271,0.22271,"Pik3r5"
"125","GO:0097225","sperm midpiece",27,1,0.25,145,0.22271,0.22271,"Ace"
"126","GO:0005901","caveola",96,2,0.89,146,0.22388,0.22388,"Cavin3,Fxyd1"
"127","GO:0097708","intracellular vesicle",1730,21,16.06,92,0.22529,0.12113,"Ace,Anxa11,Baiap3,Car4,Cxcr4,Ece1,Gal,Hap1,Itga5,Itgb1,Lipg,Nppc,Pdlim4,Pdyn,Rhoc,Steap3,Tgfb2,Ticam1,Trim21,Tspan15,Vamp8"
"128","GO:0099080","supramolecular complex",1108,13,10.28,147,0.2289,0.2289,"Blnk,Carhsp1,Dnah1,Kcna5,Klc3,Krt12,Nynrin,Pdlim1,Pdlim4,Pstpip1,Tekt1,Tpm2,Tubb6"
"129","GO:0099512","supramolecular fiber",818,10,7.59,148,0.22901,0.22901,"Dnah1,Kcna5,Klc3,Krt12,Pdlim1,Pdlim4,Pstpip1,Tekt1,Tpm2,Tubb6"
"130","GO:0097440","apical dendrite",28,1,0.26,149,0.22994,0.22994,"Rasgrf1"
"131","GO:0099081","supramolecular polymer",824,10,7.65,150,0.23564,0.23564,"Dnah1,Kcna5,Klc3,Krt12,Pdlim1,Pdlim4,Pstpip1,Tekt1,Tpm2,Tubb6"
"132","GO:0030990","intraciliary transport particle",29,1,0.27,151,0.2371,0.2371,"Ift122"
"133","GO:0016342","catenin complex",29,1,0.27,152,0.2371,0.2371,"Cdh23"
"134","GO:0031514","motile cilium",184,3,1.71,153,0.24396,0.24396,"Ace,Dnah1,Klc3"
"135","GO:0032588","trans-Golgi network membrane",30,1,0.28,154,0.24419,0.24419,"Baiap3"
"136","GO:0098982","GABA-ergic synapse",102,2,0.95,155,0.24444,0.24444,"Baiap3,Hap1"
"137","GO:0045335","phagocytic vesicle",102,2,0.95,156,0.24444,0.24444,"Anxa11,Vamp8"
"138","GO:0005938","cell cortex",275,4,2.55,157,0.25231,0.25231,"Llgl2,Pstpip1,Rhoc,Tle6"
"139","GO:0031045","dense core granule",33,1,0.31,158,0.26508,0.26508,"Pdyn"
"140","GO:0097546","ciliary base",33,1,0.31,159,0.26508,0.26508,"Ift122"
"141","GO:0016235","aggresome",34,1,0.32,160,0.27191,0.27191,"Hspb7"
"142","GO:0036126","sperm flagellum",110,2,1.02,161,0.27196,0.27196,"Ace,Dnah1"
"143","GO:0031224","intrinsic component of membrane",4023,57,37.34,10,0.27233,0.00024,"Ace,Adra1d,B3gnt4,Car4,Cd9,Cdh23,Cdhr1,Celsr1,Chst8,Cxcr4,Dlk1,Ece1,Fxyd1,Gabre,Gabrq,Galnt16,Gpr153,Hrk,Htr5b,Itga5,Itgav,Itgb1,Jam2,Kcna5,Kcnh3,Kcnh4,Lrp5,Mcam,Mcub,Mest,Mmel1,Nynrin,Plekhb1,Plpp4,Plxdc1,Plxnb1,Pmp22,Podxl,Qrfpr,Ramp1,Scarf2,Sdc1,Slc12a4,Spint2,Steap3,Susd2,Tgm2,Tm4sf1,Tmem215,Tmie,Tnfsf9,Trabd2b,Trp53i11,Trp53i13,Tspan15,Vamp8,Vasn"
"144","GO:0005814","centriole",111,2,1.03,162,0.2754,0.2754,"Ccnf,Hap1"
"145","GO:0097386","glial cell projection",35,1,0.32,163,0.27868,0.27868,"Itgb1"
"146","GO:0030863","cortical cytoskeleton",116,2,1.08,164,0.29259,0.29259,"Llgl2,Pstpip1"
"147","GO:0030426","growth cone",204,3,1.89,165,0.29411,0.29411,"Cxcr4,Hap1,Rasgrf1"
"148","GO:0043235","receptor complex",357,10,3.31,18,0.29668,0.00185,"Gabre,Gabrq,Itga5,Itgav,Itgb1,Lrp5,Plxdc1,Plxnb1,Pmp22,Ramp1"
"149","GO:0034707","chloride channel complex",38,1,0.35,166,0.29862,0.29862,"Gabrq"
"150","GO:0036464","cytoplasmic ribonucleoprotein granule",206,3,1.91,167,0.29917,0.29917,"Blnk,Carhsp1,Nynrin"
"151","GO:0005903","brush border",121,2,1.12,169,0.30972,0.30972,"Ace,Car4"
"152","GO:0036477","somatodendritic compartment",988,11,9.17,170,0.31047,0.31047,"Btd,Gal,Hap1,Htr5b,Itgb1,Jam2,Pdlim4,Pdyn,Plxdc1,Rasgrf1,Tgfb2"
"153","GO:0030427","site of polarized growth",211,3,1.96,171,0.31185,0.31185,"Cxcr4,Hap1,Rasgrf1"
"154","GO:0097729","9+2 motile cilium",123,2,1.14,172,0.31656,0.31656,"Ace,Dnah1"
"155","GO:0000307","cyclin-dependent protein kinase holoenzyme complex",41,1,0.38,173,0.31802,0.31802,"Ccnf"
"156","GO:0044853","plasma membrane raft",124,2,1.15,174,0.31997,0.31997,"Cavin3,Fxyd1"
"157","GO:0005802","trans-Golgi network",215,3,2,175,0.32201,0.32201,"Baiap3,Car4,Tgfb2"
"158","GO:0032391","photoreceptor connecting cilium",42,1,0.39,176,0.32436,0.32436,"Ift122"
"159","GO:0035770","ribonucleoprotein granule",217,3,2.01,177,0.32709,0.32709,"Blnk,Carhsp1,Nynrin"
"160","GO:0055038","recycling endosome membrane",43,1,0.4,178,0.33065,0.33065,"Baiap3"
"161","GO:0060170","ciliary membrane",43,1,0.4,179,0.33065,0.33065,"Cdhr1"
"162","GO:0031305","integral component of mitochondrial inner membrane",44,1,0.41,180,0.33688,0.33688,"Mcub"
"163","GO:0031304","intrinsic component of mitochondrial inner membrane",45,1,0.42,181,0.34305,0.34305,"Mcub"
"164","GO:0032590","dendrite membrane",45,1,0.42,182,0.34305,0.34305,"Gabre"
"165","GO:0005771","multivesicular body",46,1,0.43,183,0.34916,0.34916,"Steap3"
"166","GO:0031201","SNARE complex",47,1,0.44,185,0.35522,0.35522,"Vamp8"
"167","GO:0005871","kinesin complex",49,1,0.45,186,0.36717,0.36717,"Klc3"
"168","GO:0005875","microtubule associated complex",140,2,1.3,187,0.37386,0.37386,"Dnah1,Klc3"
"169","GO:0030496","midbody",142,2,1.32,188,0.38048,0.38048,"Anxa11,Vamp8"
"170","GO:0005856","cytoskeleton",1990,20,18.47,190,0.38735,0.38735,"Anxa11,Arpc1b,Ccnf,Cdh23,Dnah1,Hap1,Hspb7,Ift122,Klc3,Krt12,Llgl2,Mylk3,Pdlim1,Pdlim4,Pik3r5,Pstpip1,Rhoc,Tekt1,Tpm2,Tubb6"
"171","GO:0030286","dynein complex",54,1,0.5,191,0.39608,0.39608,"Dnah1"
"172","GO:0009925","basal plasma membrane",54,1,0.5,192,0.39608,0.39608,"Ace"
"173","GO:0001917","photoreceptor inner segment",55,1,0.51,193,0.4017,0.4017,"Cdh23"
"174","GO:0034704","calcium channel complex",56,1,0.52,194,0.40728,0.40728,"Mcub"
"175","GO:0031982","vesicle",1850,23,17.17,64,0.41275,0.08849,"Ace,Anxa11,Baiap3,Car4,Cd9,Cxcr4,Ece1,Gal,Hap1,Itga5,Itgb1,Lipg,Nppc,Pdlim4,Pdyn,Rhoc,Steap3,Tgfb2,Ticam1,Trim21,Tspan15,Vamp8,Vasn"
"176","GO:0031461","cullin-RING ubiquitin ligase complex",155,2,1.44,196,0.42278,0.42278,"Ccnf,Trim21"
"177","GO:0046658","anchored component of plasma membrane",59,1,0.55,197,0.42368,0.42368,"Car4"
"178","GO:0045121","membrane raft",363,4,3.37,198,0.43608,0.43608,"Cavin3,Fxyd1,Itgb1,Kcna5"
"179","GO:0030425","dendrite",675,7,6.26,199,0.43713,0.43713,"Hap1,Htr5b,Itgb1,Pdlim4,Pdyn,Plxdc1,Rasgrf1"
