"","GO.ID","Term","Annotated","Significant","Expected","Rank in p.value_classic","p.value_elim","p.value_classic","genes"
"46","GO:0050998","nitric-oxide synthase binding",22,2,0.32,66,0.0413,0.04125,"Arg2,Cdh2"
"47","GO:0016836","hydro-lyase activity",54,3,0.8,68,0.0454,0.04538,"Car4,Cyp2s1,Echdc2"
"48","GO:0003712","transcription coregulator activity",421,11,6.21,70,0.0483,0.04829,"Cited1,Hr,Lpin3,Mak,Nab2,Pdlim1,Phf2,Prmt2,Rcor2,Wnt4,Zfpm1"
"49","GO:0016866","intramolecular transferase activity",24,2,0.35,71,0.0484,0.04836,"Pgam2,Pgm1"
"50","GO:0005200","structural constituent of cytoskeleton",58,3,0.86,72,0.0541,0.05411,"Arpc1b,Crocc,Tpm2"
"51","GO:0019838","growth factor binding",139,5,2.05,73,0.0552,0.05517,"Col5a1,Fgfr1,Hap1,Igfbp5,Nkd2"
"52","GO:0140457","protein demethylase activity",26,2,0.38,74,0.0559,0.05586,"Hr,Phf2"
"53","GO:0046966","thyroid hormone receptor binding",26,2,0.38,75,0.0559,0.05586,"Hr,Prmt2"
"54","GO:0032452","histone demethylase activity",26,2,0.38,76,0.0559,0.05586,"Hr,Phf2"
"55","GO:0033218","amide binding",331,9,4.88,78,0.0574,0.05738,"Ace,Gstm4,H2-Ab1,H2-Q2,Npr3,Pcsk5,Ramp1,Ramp2,Tgfb2"
"56","GO:0005102","signaling receptor binding",1362,35,20.1,7,0.0629,0.00086,"Ace,Cd151,Col16a1,Crlf2,Cxcl12,Efna1,Efnb1,Eps8l1,Esr1,Fbln1,Fgfr1,Gal,Gnai2,Gprc5c,H2-Q2,Hap1,Hr,Inhbb,Itga5,Kcna5,Lefty2,Nbl1,Nxph4,Padi2,Prmt2,Rarg,Rasgrf1,Rimbp3,Sema3f,Smad3,Tgfb2,Thpo,Vegfd,Wipi1,Wnt4"
"57","GO:0001223","transcription coactivator binding",28,2,0.41,80,0.0638,0.06375,"Esr1,Smad3"
"58","GO:0016835","carbon-oxygen lyase activity",64,3,0.94,83,0.0686,0.0686,"Car4,Cyp2s1,Echdc2"
"59","GO:0005085","guanyl-nucleotide exchange factor activity",195,6,2.88,84,0.0694,0.06936,"Arhgef19,Dennd3,Eps8l1,Plcd4,Plce1,Rasgrf1"
"60","GO:0050681","androgen receptor binding",30,2,0.44,85,0.072,0.07199,"Prmt2,Wipi1"
"61","GO:0042974","retinoic acid receptor binding",30,2,0.44,86,0.072,0.07199,"Prmt2,Rarg"
"62","GO:0046983","protein dimerization activity",844,18,12.45,87,0.0748,0.0748,"Ano3,Cidea,Cited1,Ece1,Fgfr1,Gstm4,Inhbb,Mxd3,Npr3,Padi2,Pdlim4,Prmt2,Smad3,Syt6,Tgfb2,Thrsp,Tpm2,Trim21"
"63","GO:0019955","cytokine binding",108,4,1.59,88,0.0758,0.07581,"Crlf2,Csf2ra,Cxcr4,Nbl1"
"64","GO:0008188","neuropeptide receptor activity",31,2,0.46,89,0.0762,0.07623,"Gal,Gpr139"
"65","GO:0004930","G protein-coupled receptor activity",306,12,4.51,9,0.0764,0.00202,"Celsr1,Cxcr4,Gal,Gpr139,Gpr153,Gpr25,Gprc5c,Grik3,Lgr6,Npr3,Ramp1,Ramp2"
"66","GO:0045296","cadherin binding",67,3,0.99,90,0.0764,0.07644,"Cdh2,Cdh23,Ptprh"
"67","GO:0005319","lipid transporter activity",109,4,1.61,91,0.0778,0.07784,"Ano3,Osbpl10,Slc27a2,Slc27a3"
"68","GO:0004896","cytokine receptor activity",68,3,1,92,0.0791,0.07913,"Crlf2,Csf2ra,Cxcr4"
"69","GO:0046875","ephrin receptor binding",32,2,0.47,93,0.0805,0.08054,"Efna1,Efnb1"
"70","GO:0008200","ion channel inhibitor activity",32,2,0.47,94,0.0805,0.08054,"Kcna5,Mcub"
"71","GO:0005179","hormone activity",69,3,1.02,96,0.0819,0.08187,"Gal,Inhbb,Thpo"
"72","GO:0016248","channel inhibitor activity",33,2,0.49,97,0.0849,0.08493,"Kcna5,Mcub"
"73","GO:0015103","inorganic anion transmembrane transporter activity",113,4,1.67,98,0.0862,0.0862,"Ano3,Gabre,Slc12a4,Slc37a1"
"74","GO:0098772","molecular function regulator",2953,56,43.57,49,0.0862,0.02427,"A430033K04Rik,Arhgef19,Ccne2,Cited1,Creb3l1,Crlf2,Cxcl12,Dennd3,Dmrtc1a,Eps8l1,Esr1,Fbln1,Foxo4,Gal,Gprc5c,Grhl3,Grtp1,Hr,Inhbb,Junb,Kcna5,Klf2,Lefty2,Llgl2,Lpin3,Lxn,Mak,Mcub,Mxd3,Nab2,Nbl1,Nfe2l3,Nfix,Pdlim1,Phf2,Plcd4,Plce1,Prmt2,Rarg,Rasal1,Rasgrf1,Rcor2,Sema3f,Smad3,Spint2,Stat5a,Tbc1d1,Tbc1d8b,Tgfb2,Thpo,Vegfd,Wnt4,Zfp516,Zfp526,Zfp760,Zfpm1"
"75","GO:0017137","Rab GTPase binding",159,5,2.35,99,0.0867,0.08671,"Dennd3,Grtp1,Llgl2,Tbc1d1,Tbc1d8b"
"76","GO:0005089","Rho guanyl-nucleotide exchange factor activity",71,3,1.05,100,0.0875,0.08746,"Arhgef19,Eps8l1,Rasgrf1"
"77","GO:0005484","SNAP receptor activity",34,2,0.5,101,0.0894,0.08939,"Stx2,Vamp3"
"78","GO:0043394","proteoglycan binding",34,2,0.5,102,0.0894,0.08939,"Chrd,Col5a1"
"79","GO:0005506","iron ion binding",115,4,1.7,103,0.0905,0.09054,"Aox4,Cyp2s1,P4ha2,Phf2"
"80","GO:0004180","carboxypeptidase activity",35,2,0.52,104,0.0939,0.09392,"Ace,Vash1"
"81","GO:0032451","demethylase activity",35,2,0.52,105,0.0939,0.09392,"Hr,Phf2"
"82","GO:0031490","chromatin DNA binding",74,3,1.09,106,0.0961,0.09615,"Grhl3,Hr,Smad3"
"83","GO:0005088","Ras guanyl-nucleotide exchange factor activity",122,4,1.8,108,0.1065,0.10652,"Arhgef19,Dennd3,Eps8l1,Rasgrf1"
"84","GO:0033613","activating transcription factor binding",78,3,1.15,109,0.1082,0.10825,"Smad3,Zfp516,Zfpm1"
"85","GO:0019905","syntaxin binding",78,3,1.15,110,0.1082,0.10825,"Baiap3,Syt6,Vamp3"
"86","GO:0016829","lyase activity",174,5,2.57,111,0.1154,0.11539,"Aldoc,Car4,Cyp2s1,Echdc2,Gstm4"
"87","GO:0005272","sodium channel activity",40,2,0.59,112,0.1175,0.11749,"Cacna1h,Grik3"
"88","GO:0046332","SMAD binding",81,3,1.2,113,0.1177,0.11769,"Cited1,Creb3l1,Smad3"
"89","GO:0003713","transcription coactivator activity",226,6,3.33,114,0.1183,0.1183,"Cited1,Lpin3,Mak,Pdlim1,Phf2,Prmt2"
"90","GO:0140375","immune receptor activity",82,3,1.21,115,0.1209,0.12091,"Crlf2,Csf2ra,Cxcr4"
"91","GO:0005096","GTPase activator activity",229,6,3.38,116,0.1238,0.12378,"Arhgef19,Grtp1,Llgl2,Rasal1,Tbc1d1,Tbc1d8b"
"92","GO:0015108","chloride transmembrane transporter activity",83,3,1.22,117,0.1242,0.12415,"Ano3,Gabre,Slc12a4"
"93","GO:0017016","Ras GTPase binding",397,9,5.86,118,0.1341,0.13413,"Arhgef19,Dennd3,Eps8l1,Grtp1,Llgl2,Plce1,Rasgrf1,Tbc1d1,Tbc1d8b"
"94","GO:0008235","metalloexopeptidase activity",44,2,0.65,119,0.1373,0.13728,"Ace,Vash1"
"95","GO:0070513","death domain binding",10,1,0.15,120,0.1382,0.13816,"Dap"
"96","GO:0052650","NADP-retinol dehydrogenase activity",10,1,0.15,121,0.1382,0.13816,"Rdh12"
"97","GO:0008503","benzodiazepine receptor activity",10,1,0.15,122,0.1382,0.13816,"Gabre"
"98","GO:0008391","arachidonic acid monooxygenase activity",10,1,0.15,123,0.1382,0.13816,"Cyp2s1"
"99","GO:0019870","potassium channel inhibitor activity",10,1,0.15,124,0.1382,0.13816,"Kcna5"
"100","GO:0045236","CXCR chemokine receptor binding",10,1,0.15,125,0.1382,0.13816,"Cxcl12"
"101","GO:0044877","protein-containing complex binding",1352,25,19.95,126,0.1421,0.14212,"Aldoc,Arpc1b,Cd151,Cdh2,Col16a1,Cxcl12,Eps8l1,Espn,Esr1,Fbln1,Fgfr1,Gnai2,H2-Ab1,H2-Q2,Hr,Inhbb,Itga2b,Itga5,Myo1h,Otof,P3h4,Prmt2,Smad3,Tgfb2,Tpm2"
"102","GO:0003823","antigen binding",45,2,0.66,127,0.1423,0.14233,"H2-Ab1,H2-Q2"
"103","GO:0016853","isomerase activity",137,4,2.02,128,0.1446,0.14462,"Cyp2s1,Isyna1,Pgam2,Pgm1"
"104","GO:0001102","RNA polymerase II activating transcription factor binding",46,2,0.68,129,0.1474,0.14743,"Smad3,Zfpm1"
"105","GO:0042805","actinin binding",39,4,0.58,10,0.1493,0.00253,"Csrp1,Kcna5,Pdlim1,Pdlim4"
"106","GO:0017154","semaphorin receptor activity",11,1,0.16,130,0.1509,0.15088,"Plxnb1"
"107","GO:0008532","N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity",11,1,0.16,131,0.1509,0.15088,"B3gnt7"
"108","GO:0016493","C-C chemokine receptor activity",11,1,0.16,132,0.1509,0.15088,"Cxcr4"
"109","GO:0004745","retinol dehydrogenase activity",11,1,0.16,133,0.1509,0.15088,"Rdh12"
"110","GO:0016273","arginine N-methyltransferase activity",11,1,0.16,134,0.1509,0.15088,"Prmt2"
"111","GO:0016274","protein-arginine N-methyltransferase activity",11,1,0.16,135,0.1509,0.15088,"Prmt2"
"112","GO:0042610","CD8 receptor binding",11,1,0.16,136,0.1509,0.15088,"H2-Q2"
"113","GO:0045294","alpha-catenin binding",11,1,0.16,137,0.1509,0.15088,"Cdh2"
"114","GO:0086008","voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization",11,1,0.16,138,0.1509,0.15088,"Kcna5"
"115","GO:0035612","AP-2 adaptor complex binding",11,1,0.16,139,0.1509,0.15088,"Otof"
"116","GO:0042301","phosphate ion binding",11,1,0.16,140,0.1509,0.15088,"Stat5a"
"117","GO:0003707","steroid hormone receptor activity",47,2,0.69,141,0.1526,0.15256,"Esr1,Rarg"
"118","GO:0031267","small GTPase binding",410,9,6.05,142,0.1536,0.15364,"Arhgef19,Dennd3,Eps8l1,Grtp1,Llgl2,Plce1,Rasgrf1,Tbc1d1,Tbc1d8b"
"119","GO:0140110","transcription regulator activity",1553,28,22.91,143,0.1546,0.15462,"A430033K04Rik,Cited1,Creb3l1,Dmrtc1a,Esr1,Foxo4,Grhl3,Hr,Junb,Klf2,Lpin3,Mak,Mxd3,Nab2,Nfe2l3,Nfix,Pdlim1,Phf2,Prmt2,Rarg,Rcor2,Smad3,Stat5a,Wnt4,Zfp516,Zfp526,Zfp760,Zfpm1"
"120","GO:0098531","ligand-activated transcription factor activity",48,2,0.71,144,0.1577,0.15773,"Esr1,Rarg"
"121","GO:1904315","transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential",48,2,0.71,145,0.1577,0.15773,"Gabre,Grik3"
"122","GO:0004879","nuclear receptor activity",48,2,0.71,146,0.1577,0.15773,"Esr1,Rarg"
"123","GO:0015079","potassium ion transmembrane transporter activity",142,4,2.1,147,0.1584,0.15837,"Grik3,Kcna5,Kcng2,Slc12a4"
"124","GO:0001664","G protein-coupled receptor binding",247,6,3.64,148,0.1591,0.1591,"Ace,Cxcl12,Esr1,Gal,Gnai2,Wnt4"
"125","GO:0030695","GTPase regulator activity",248,6,3.66,149,0.1612,0.16118,"Arhgef19,Grtp1,Llgl2,Rasal1,Tbc1d1,Tbc1d8b"
"126","GO:0030881","beta-2-microglobulin binding",12,1,0.18,150,0.1634,0.16342,"H2-Q2"
"127","GO:0005523","tropomyosin binding",12,1,0.18,151,0.1634,0.16342,"Smtnl2"
"128","GO:0032036","myosin heavy chain binding",12,1,0.18,152,0.1634,0.16342,"Nkd2"
"129","GO:0043121","neurotrophin binding",12,1,0.18,153,0.1634,0.16342,"Hap1"
"130","GO:0036312","phosphatidylinositol 3-kinase regulatory subunit binding",12,1,0.18,154,0.1634,0.16342,"Esr1"
"131","GO:0004950","chemokine receptor activity",12,1,0.18,155,0.1634,0.16342,"Cxcr4"
"132","GO:0019957","C-C chemokine binding",12,1,0.18,156,0.1634,0.16342,"Cxcr4"
"133","GO:0008484","sulfuric ester hydrolase activity",12,1,0.18,157,0.1634,0.16342,"Sgsh"
"134","GO:0031543","peptidyl-proline dioxygenase activity",12,1,0.18,158,0.1634,0.16342,"P4ha2"
"135","GO:0016846","carbon-sulfur lyase activity",12,1,0.18,159,0.1634,0.16342,"Gstm4"
"136","GO:0046977","TAP binding",12,1,0.18,160,0.1634,0.16342,"H2-Q2"
"137","GO:0015929","hexosaminidase activity",12,1,0.18,161,0.1634,0.16342,"Cemip2"
"138","GO:0048407","platelet-derived growth factor binding",12,1,0.18,162,0.1634,0.16342,"Col5a1"
"139","GO:0022851","GABA-gated chloride ion channel activity",12,1,0.18,163,0.1634,0.16342,"Gabre"
"140","GO:0001637","G protein-coupled chemoattractant receptor activity",12,1,0.18,164,0.1634,0.16342,"Cxcr4"
"141","GO:0008092","cytoskeletal protein binding",926,20,13.66,77,0.1641,0.05645,"Ace,Aldoc,Arpc1b,Crocc,Csrp1,Cxcr4,Eml1,Eps8l1,Espn,Hap1,Hspb7,Kcna5,Llgl2,Myo1h,Nkd2,Pdlim1,Pdlim4,Smtnl2,Tpm2,Vash1"
"142","GO:0051015","actin filament binding",199,5,2.94,166,0.1717,0.17168,"Arpc1b,Eps8l1,Espn,Myo1h,Tpm2"
"143","GO:0005544","calcium-dependent phospholipid binding",51,2,0.75,167,0.1734,0.17342,"Cpne6,Syt6"
"144","GO:0099529","neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential",51,2,0.75,168,0.1734,0.17342,"Gabre,Grik3"
"145","GO:0035257","nuclear hormone receptor binding",143,7,2.11,20,0.1747,0.00534,"Esr1,Hr,Padi2,Prmt2,Rarg,Smad3,Wipi1"
"146","GO:0015271","outward rectifier potassium channel activity",13,1,0.19,169,0.1758,0.17577,"Kcna5"
"147","GO:0031994","insulin-like growth factor I binding",13,1,0.19,170,0.1758,0.17577,"Igfbp5"
"148","GO:0035497","cAMP response element binding",13,1,0.19,171,0.1758,0.17577,"Creb3l1"
"149","GO:0036122","BMP binding",13,1,0.19,172,0.1758,0.17577,"Nbl1"
"150","GO:0035256","G protein-coupled glutamate receptor binding",13,1,0.19,173,0.1758,0.17577,"Esr1"
"151","GO:0016832","aldehyde-lyase activity",13,1,0.19,174,0.1758,0.17577,"Aldoc"
"152","GO:0016805","dipeptidase activity",13,1,0.19,175,0.1758,0.17577,"Ace"
"153","GO:0042577","lipid phosphatase activity",13,1,0.19,176,0.1758,0.17577,"Plpp2"
"154","GO:0022835","transmitter-gated channel activity",53,2,0.78,177,0.184,0.18401,"Gabre,Grik3"
"155","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",53,2,0.78,178,0.184,0.18401,"Aldh2,Aox4"
"156","GO:0022824","transmitter-gated ion channel activity",53,2,0.78,179,0.184,0.18401,"Gabre,Grik3"
"157","GO:0016500","protein-hormone receptor activity",14,1,0.21,180,0.1879,0.18794,"Lgr6"
"158","GO:0004559","alpha-mannosidase activity",14,1,0.21,181,0.1879,0.18794,"Man2b2"
"159","GO:0045295","gamma-catenin binding",14,1,0.21,182,0.1879,0.18794,"Cdh2"
"160","GO:0070411","I-SMAD binding",14,1,0.21,183,0.1879,0.18794,"Smad3"
"161","GO:0004089","carbonate dehydratase activity",14,1,0.21,184,0.1879,0.18794,"Car4"
"162","GO:0008191","metalloendopeptidase inhibitor activity",14,1,0.21,185,0.1879,0.18794,"Lxn"
"163","GO:0031005","filamin binding",14,1,0.21,186,0.1879,0.18794,"Hspb7"
"164","GO:0001221","transcription cofactor binding",55,2,0.81,187,0.1947,0.19469,"Esr1,Smad3"
"165","GO:0042813","Wnt-activated receptor activity",15,1,0.22,188,0.1999,0.19993,"Lrp5"
"166","GO:0016408","C-acyltransferase activity",15,1,0.22,189,0.1999,0.19993,"Slc27a3"
"167","GO:0005237","inhibitory extracellular ligand-gated ion channel activity",15,1,0.22,190,0.1999,0.19993,"Gabre"
"168","GO:0015923","mannosidase activity",15,1,0.22,191,0.1999,0.19993,"Man2b2"
"169","GO:0016722","oxidoreductase activity, oxidizing metal ions",15,1,0.22,192,0.1999,0.19993,"Steap3"
"170","GO:0005172","vascular endothelial growth factor receptor binding",15,1,0.22,193,0.1999,0.19993,"Vegfd"
"171","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",15,1,0.22,194,0.1999,0.19993,"Cyp2s1"
"172","GO:0003678","DNA helicase activity",56,2,0.83,195,0.2001,0.20007,"Mcm7,Rfc3"
"173","GO:0051287","NAD binding",57,2,0.84,196,0.2055,0.20546,"Aldh2,Aox4"
"174","GO:0005254","chloride channel activity",58,2,0.86,197,0.2109,0.21086,"Ano3,Gabre"
"175","GO:0008237","metallopeptidase activity",160,4,2.36,198,0.2114,0.21141,"Ace,Ece1,Mmel1,Vash1"
"176","GO:0043295","glutathione binding",16,1,0.24,199,0.2117,0.21175,"Gstm4"
"177","GO:0015377","cation:chloride symporter activity",16,1,0.24,200,0.2117,0.21175,"Slc12a4"
"178","GO:0004890","GABA-A receptor activity",16,1,0.24,201,0.2117,0.21175,"Gabre"
"179","GO:1900750","oligopeptide binding",16,1,0.24,202,0.2117,0.21175,"Gstm4"
"180","GO:0051020","GTPase binding",506,10,7.47,203,0.2155,0.21547,"Arhgef19,Dennd3,Eps8l1,Grtp1,Llgl2,Plcd4,Plce1,Rasgrf1,Tbc1d1,Tbc1d8b"
"181","GO:0003714","transcription corepressor activity",163,4,2.4,204,0.2207,0.22071,"Hr,Rcor2,Wnt4,Zfpm1"
"182","GO:0070402","NADPH binding",17,1,0.25,205,0.2234,0.22339,"Cbr3"
"183","GO:0004029","aldehyde dehydrogenase (NAD+) activity",17,1,0.25,206,0.2234,0.22339,"Aldh2"
"184","GO:0005267","potassium channel activity",111,3,1.64,207,0.2254,0.22537,"Grik3,Kcna5,Kcng2"
"185","GO:0016922","nuclear receptor binding",106,6,1.56,16,0.2278,0.00484,"Esr1,Padi2,Prmt2,Rarg,Smad3,Wipi1"
"186","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific",457,9,6.74,208,0.2345,0.23449,"Creb3l1,Esr1,Foxo4,Grhl3,Junb,Nfix,Smad3,Stat5a,Zfp760"
"187","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity",18,1,0.27,209,0.2349,0.23486,"Aldh2"
"188","GO:0001216","DNA-binding transcription activator activity",460,9,6.79,210,0.2401,0.24012,"Creb3l1,Esr1,Foxo4,Grhl3,Junb,Nfix,Smad3,Stat5a,Zfp760"
